,SRR8487029,SRR8487034,SRR8487015,SRR8487030,SRR8487021,SRR8487010,SRR8487022,SRR8487020,SRR8487018,SRR8487035,SRR8487011,SRR8487013,SRR8487023,SRR8487039,SRR8487032,SRR8487025,SRR8487014,SRR8487036,SRR8487019,SRR8487017,SRR8487037,SRR8487024,SRR8487031,SRR8487027,SRR8487026,SRR8487028,SRR8487040,SRR8487038,SRR8487012,SRR8487016
SRR8487019_vRhyme_unbinned_677,0,0.09655298,0.09554722,0,0.42452225,0.8176831,0.65758437,0.78961325,0.45579228,0.047636464,0.9098473,0,0.42753956,0,0,0,0.59650725,0.1672305,0.99661696,0.953095,0,0,0.009509007,0,0,0,0,0,0,0.9836335
SRR8487021_vRhyme_unbinned_212,0,0.7817045,0.08188915,0.004858929,0.8431538,0.617991,0.97787565,0.9950115,0.9831233,0.60215086,0.66097635,0.005765929,0.7247903,0.044345826,0.027955038,0,0.890998,0.6882187,0.88646305,0.7430598,0.065304,0,0.13676266,0.005150465,0.012536037,0.006284215,0.004858929,0,0.007515144,0.9192446
SRR8487018_vRhyme_unbinned_764,0,0.45975965,0.16888201,0,0.72195923,0.9283503,0.8589767,0.90294975,0.85469776,0.54916245,0.86899126,0,0.7948835,0.013656227,0,0,0.4982702,0.3874727,0.93790966,0.91451204,0,0,0,0,0.013656227,0.025036417,0.011926439,0.013656227,0.015750183,0.86726147
SRR8487016_vRhyme_unbinned_580,0.011310064,0,0.019462826,0,0.046235025,0.24149042,0.12566498,0.9072056,0.6390078,0.012650837,0.53933656,0.005319839,0.003719562,0.027637213,0,0,0.67538166,0.01855456,0.14041348,0.098049395,0,0,0.002270663,0,0,0,0,0,0,1
SRR8487022_vRhyme_unbinned_428,0,0.96633834,0.14648147,0,0.93055063,0.13032386,1,0.9803699,0.9993622,0.63531995,0.6660761,0,0.45191693,0.022393877,0.018071009,0.019913543,0.9980866,0.92055845,0.48146835,0.22103323,0.016724542,0,0.053575225,0.014456807,0.008291404,0,0,0,0.003897669,0.816597
SRR8487021_vRhyme_unbinned_427,0,0.86674255,0.81364185,0.04545167,0.9980403,0.90144765,0.4071686,0.48467034,0.9423478,0.99589103,0.54333395,0.026360705,0.99772424,0,0,0,0.81920475,0.5665339,0.72330743,0.9350781,0,0.013591251,0,0.010620141,0.021429926,0,0.025286049,0,0.006195082,0.6858209
SRR8487018_vRhyme_unbinned_525,0,0.5934765,0.23235777,0,0.60537475,0.01018873,0.39961708,0.23803337,0.913977,0.49671772,0.029130196,0.030702954,0.6952954,0.7778993,0,0,0.95678335,0.97497267,0.06414114,0.11105033,0.01018873,0,0.020582603,0.005333698,0.018462801,0.01012035,0,0,0,0.035421226
SRR8487022_vRhyme_unbinned_94,0.011514105,0.63280475,0.067200504,0,0.61610925,0.85000265,0.63086826,0.6314963,0.8211127,0.6845135,0.9887476,0.01324122,0.47898677,0.0069608,0,0,0.7146596,0.5159889,0.621657,0.6233318,0,0,0,0,0.007850526,0,0.021562777,0,0.003925263,0.81200606
SRR8487017_vRhyme_unbinned_266,0,0.9668991,0.68442583,0.017015342,0.99404925,0.89102745,0.9228266,0.7920967,0.9986053,0.9724779,0.89642024,0,0.986053,0.047698744,0,0,0.97880054,0.9635518,0.9578801,0.8781962,0.024267782,0,0,0.013947002,0.005113901,0,0.028079962,0,0.029567642,0.7818689
SRR8487010_vRhyme_unbinned_394,0,0.11793628,0.09577692,0.004377989,0.044318717,1,0.81962687,0.014346332,0.027008824,0.17943019,0.9833636,0.004849465,0.08015087,0,0,0,0.024988214,0.100828454,0.41065535,0.992389,0,0,0,0,0.011652186,0,0.007947734,0,0,0.7582003
SRR8487016_vRhyme_unbinned_156,0,0.49939054,0.42726165,0,0.9945413,0.94827497,0.9269702,0.964916,0.9860088,0.9990991,0.5334676,0.09804441,0.95733744,0.03614394,0.039217766,0.015899094,0.9526207,0.64693415,0.9812391,0.8689915,0.09385765,0,0.5752822,0.013037257,0.11436748,0,0,0,0.022364724,0.91499287
SRR8487016_vRhyme_unbinned_59,0.041338846,0.056207493,0.010001333,0,0.032204293,0.97159624,0.86951596,0.9121883,0.14741966,0.07367649,0.962595,0.010001333,0.04833978,0,0,0,0.11661555,0.08641152,0.7421656,0.2405654,0.024269903,0,0,0.025736764,0.005067342,0,0.00780104,0,0,0.99279904
SRR8487020_vRhyme_unbinned_68,0,0.30900672,0.008623443,0.00660066,0.27786648,0.9812094,0.9938784,0.9905249,0.5752156,0.12924518,0.9953157,0.007292665,0.48482913,0,0.00798467,0.06520814,0.18396679,0.10188438,0.9982966,0.75284785,0.14271265,0,0.01596934,0.003832641,0.022037687,0,0.014212712,0.42175025,0.05647823,0.99632704
SRR8487019_vRhyme_unbinned_285,0,0.011786397,0.014617765,0.009152565,0.33871073,0.9192731,0.48192534,0.4361625,0.08099032,0.37169948,0.7113321,0,0.5508659,0.019292817,0,0,0.30796075,0.062487654,0.9797195,0.97471523,0,0,0,0,0.006387041,0,0,0,0,0.68835187
SRR8487022_vRhyme_bin_122,0,0.6824207,0.39399046,0.009856782,0.8673406,0.9823083,0.9560798,0.8827296,0.790059,0.7787981,0.91819715,0.010446504,0.87570906,0.030384723,0.0042123,0,0.7155293,0.67607415,0.9976692,0.9584948,0,0,0.010278012,0.013535524,0.01137321,0,0.017410839,0,0.00926706,0.9344847
SRR8487010_vRhyme_unbinned_334,0,0.8207547,0.30496126,0.029439015,0.71575975,0.96651787,0.9962938,0.9325514,0.9364892,0.6347498,0.9442596,0.009202325,0.8439606,0.031376347,0.015309131,0.004064185,0.45782092,0.5224688,0.99783105,0.99848384,0,0,0.020699967,0.006085748,0.009476078,0.023163747,0.017646564,0.010465802,0.033229448,0.8385276
SRR8487011_vRhyme_unbinned_34,0,0.11633415,0.022068659,0,0.16958314,0.99077684,0.8242867,0.44892442,0.4015827,0.5569271,0.99086046,0,0.2718736,0,0,0.00417967,0.5381186,0.36148572,0.7474922,0.488074,0,0,0,0.005294249,0.004569773,0,0.004346857,0,0.004430451,0.925379
SRR8487022_vRhyme_bin_1,0.003495882,0.27958715,0.09760679,0.014405922,0.30089593,0.6334493,0.94184834,0.6983927,0.42971,0.33436525,0.76039594,0.03492547,0.3093605,0.059213232,0.039032713,0.006269244,0.3188255,0.21683359,0.63026464,0.5033514,0.008636884,0.001934129,0.027116703,0.028183809,0.0572402,0.009837378,0.022848282,0.009792915,0.0512155,0.74063224
SRR8487017_vRhyme_unbinned_129,0,0.381959,0.3237056,0.008182748,0.8016171,0.64468366,0.5908626,0.687156,0.50976574,0.780527,0.7569529,0,0.9108665,0,0,0,0.83610153,0.5488773,0.99668795,0.89040965,0,0,0.016852565,0.00584482,0.010959038,0,0,0,0,0.9289854
SRR8487021_vRhyme_unbinned_11,0,0,0,0,0.95550674,0.024718484,0,0,0,0.9970704,0.114254326,0.013732491,0.9641124,0,0,0,0.9978028,0.9946901,0,0,0,0,0.005859196,0.013732491,0.021422686,0,0,0,0,0
SRR8487016_vRhyme_bin_117,0.003625329,0.019160535,0.02548472,0,0.21064503,0.4763145,0.11768892,0.65525806,0.27647832,0.27168483,0.4454858,0,0.13243192,0.007210377,0,0.00310167,0.27823728,0.06783393,0.23443794,0.3448628,0,0,0.000953327,0,0,0.003397068,0,0.002014072,0,0.9794162
SRR8487036_vRhyme_unbinned_457,0,0.7683621,0.60954016,0,0.6759418,0.03956997,0.08925829,0.030987442,0.9995483,0.9995483,0.01355136,0,0.6436896,0.041557502,0,0,0.9935857,0.9996386,0.061252147,0.015267865,0,0,0.011834854,0.017526425,0.004788147,0,0,0,0,0.01355136
SRR8487020_vRhyme_unbinned_564,0.003584658,0.26086748,0.05766519,0,0.284813,0.90175647,0.9826503,0.99122953,0.69446766,0.12802008,0.9409965,0,0.32087466,0,0.003584658,0.007169315,0.09712032,0.16518103,0.9109093,0.6522404,0,0,0,0.006332895,0.00439718,0,0.00681085,0,0.001720636,0.9211853
SRR8487020_vRhyme_unbinned_209,0,0.2981912,0.020445472,0.008971954,0.2980228,0.84211284,0.9829701,0.93329966,0.5219849,0.18218116,0.79265887,0,0.26971185,0.027493145,0,0.00639823,0.16746043,0.1937028,0.8351133,0.6940876,0.003608024,0,0.013277529,0.017438784,0,0,0,0.003608024,0.014432097,0.8823784
SRR8487020_vRhyme_unbinned_221,0,0.7807821,0.34964618,0,0.9168715,0.99560523,0.93832403,0.8928864,0.8085661,0.90048414,0.796946,0,0.95828676,0,0.017877094,0,0.7022719,0.6911732,0.9858473,0.9746741,0,0,0,0,0,0,0,0,0,0.81020486
SRR8487016_vRhyme_unbinned_444,0,0.99091506,0.8625464,0.40969643,0.9990391,0.7731382,0.99895173,0.71797335,0.99912643,0.99759775,0.8487006,0.22865254,0.9969426,0.590915,0,0.006551649,0.9976414,0.9857611,0.9597729,0.5872024,0.006551649,0,0.09595982,0.1084953,0.018388294,0.07770255,0.20908496,0,0.25830966,0.83581567
SRR8487036_vRhyme_unbinned_68,0,0.8098841,0.87807035,0.10365494,0.9998035,0.07250933,0.035468657,0.020337984,0.9999018,0.9948909,0.04087247,0.039693456,0.99832976,0.07300059,0,0,0.9999018,0.9942032,0.8327766,0.40420514,0,0,0.09903714,0.025938299,0.02436628,0,0.20455885,0,0,0.035763413
SRR8487011_vRhyme_unbinned_501,0,0.5713503,0.1383846,0.019661574,0.8037953,0.84853053,0.86702746,0.8212646,0.55223674,0.705967,0.767829,0,0.82427895,0,0,0,0.4106323,0.20819347,0.9921217,0.9384805,0.006713708,0,0.007330273,0,0,0,0,0,0,0.96074533
SRR8487035_vRhyme_unbinned_691,0,0.9916921,0.7543182,0.043935236,0.92681324,0.4871904,0.92252403,0.51516676,1,0.99667686,0.6292747,0,0.95989025,0.089184284,0.010587735,0,1,0.99536306,0.9042853,0.8010356,0,0,0.019320685,0.05699602,0.007535067,0.013872252,0,0,0.06785425,0.3791491
SRR8487020_vRhyme_unbinned_145,0,0,0.03930565,0,0.011317581,0.06882312,0.09864648,0.96589434,0.073105454,0,0.17894012,0,0.029517474,0,0,0,0,0,0.99625295,0.139558,0,0,0,0,0,0,0,0.064923145,0,0.026611608
SRR8487035_vRhyme_unbinned_666,0,0.11892312,0.930365,0,0.8866684,0.50333935,0.07310381,0.015946155,0.6648719,0.9999482,0.039140563,0.044162568,0.986073,0,0,0,0.7857106,0.33108982,0.6953145,0.36080766,0,0,0.003158167,0,0.72140825,0,0.15837432,0,0,0.08672017
SRR8487022_vRhyme_unbinned_550,0,0.18551473,0.031955607,0.008706467,0.17843474,0.3614619,0.9722541,0.8911213,0.42345962,0.065729044,0.9006889,0,0.29592422,0.012820513,0.053099886,0,0.21613088,0.0717566,0.98230004,0.89686185,0,0,0,0,0,0,0.02430157,0,0.007654037,0.86978567
SRR8487023_vRhyme_unbinned_753,0.008926447,0.8714592,0.18501547,0.024696501,0.94953585,0.78177816,0.76951915,0.8561057,0.97935015,0.9531659,0.90097594,0.021959057,0.98375386,0.10842656,0.015115448,0,0.9344799,0.74452513,0.99952394,0.2924899,0,0,0.031837657,0.031837657,0.035289217,0,0.12985003,0.039216854,0.08045703,0.95286834
SRR8487017_vRhyme_unbinned_177,0.003212611,0.9385749,0.7145703,0.013321625,0.9920113,0.9063417,0.9622411,0.96498257,0.98800623,0.9691161,0.9368615,0.070184834,0.99931467,0.029877279,0.003212611,0.015891714,0.9607419,0.98809195,0.99762267,0.99706584,0.005118759,0,0.02143882,0.028999165,0.01608447,0.019018654,0.021310316,0.014049817,0.035231628,0.9587073
SRR8487018_vRhyme_unbinned_68,0,0.99689937,0.15005769,0,0.62575716,0.012979521,0.0640323,0.03165561,1,0.6400346,0,0,0.6577012,0.08112201,0.020839343,0,0.7541823,0.91109025,0,0,0,0,0.006561869,0.03533314,0.01867609,0,0.01398904,0,0,0.040885493
SRR8487014_vRhyme_unbinned_152,0.10728654,0.99754137,0.51983684,0,0.998156,0.8939428,0.9997765,0.99994415,0.99955297,0.948536,0.9802749,0,0.99647963,0.46619356,0.14243406,0.08554985,0.99972063,0.988992,1,0.98591864,0.3773469,0,0.19278051,0.0245865,0.56643945,0.013243183,0.033527046,0.02738042,0,0.99994415
SRR8487021_vRhyme_unbinned_570,0,0.07273129,0,0,0.9897044,0.11119282,0.21091338,0.027430505,0.88145316,0.98771876,0.011031034,0.03500515,0.8012943,0,0,0,0.046918664,0,0.040888365,0,0,0,0,0,0.5003677,0,0.023459332,0,0.011031034,0
SRR8487019_vRhyme_unbinned_611,0,0.9977927,0.86713326,0.007375505,0.99978465,0.22847913,0.92689097,0.60829073,0.9999462,0.9992463,0.68500674,0.033055183,0.9992463,0.45152086,0,0,0.9992463,0.9999462,0.9998385,0.09502019,0,0,0.053512786,0.040699866,0.055935398,0,0.07423957,0.031224765,0.03472409,0.49351278
SRR8487021_vRhyme_unbinned_634,0,0.5978233,0.21638529,0.006684377,0.98483163,0.29017055,0.6088782,0.5960237,0.98765963,0.70383066,0.07986974,0.01953895,0.9825178,0.039249294,0.021681378,0,0.84583086,0.42531493,0.9806324,0.42437226,0,0,0,0,0,0,0.012854572,0.01953895,0.031707942,0.29017055
SRR8487011_vRhyme_unbinned_591,0,0.9766035,0.009259831,0.004629916,0.69553673,0.109821595,0.99796283,0.99759245,0.9894438,0.14093463,0.9827767,0,0.35597876,0.018859189,0.01774801,0.007870857,0.43459472,0.6991481,0.98530775,0.15750973,0.01719242,0,0.00166677,0,0,0,0.012685969,0,0.026668312,0.6720477
SRR8487023_vRhyme_bin_59,0,0.40406993,0.28879148,0,0.87170535,0.7137522,0.5516588,0.666802,0.5891108,0.9542404,0.42512313,0.013016182,0.9040699,0,0,0.011636088,0.9256373,0.66028035,0.6413379,0.8816366,0.111949995,0,0.08894842,0.018753044,0.013124425,0.005114466,0.014856308,0.003707312,0.023136873,0.8323862
SRR8487034_vRhyme_unbinned_511,0,1,0,0,0,0,0.5875804,0.018954204,0.98866725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08661939,0
SRR8487020_vRhyme_unbinned_277,0.004422944,0.9023727,0.2797973,0.014973508,0.8771251,0.584704,0.83211243,0.99930894,0.975812,0.82202256,0.9981571,0.010642709,0.90329415,0.043538354,0.00750979,0.0138217,0.8203179,0.59221375,0.8997005,0.8835752,0.02073255,0,0.018475005,0.033402443,0.008339092,0.005252246,0.040727943,0.083989866,0.03478461,0.99871
SRR8487011_vRhyme_unbinned_65,0,0.74393505,0.12531216,0,0.5561006,0.9951837,0.9991081,0.9980378,0.95808065,0.59623617,0.994827,0,0.8281306,0.05235462,0,0,0.54093826,0.5031217,0.9891188,0.99580806,0,0,0,0.016856939,0.013378523,0,0.06573314,0.026757047,0,0.9961648
SRR8487035_vRhyme_unbinned_126,0,0,0.006411969,0.0252026,0,0.007836851,0,0,0,0.9920741,0,0.013358269,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02155134,0,0,0,0
SRR8487020_vRhyme_unbinned_167,0,0.93669933,0.11473248,0,0.35380557,0.07761869,0.8367558,1,0.8545592,0.19809721,0.8756594,0,0.26205727,0.036548607,0,0,0.9755087,0.39289752,0.23803693,0.06094574,0,0,0.08430671,0.019875659,0.008760362,0,0.009796534,0,0.05359834,0.93811226
SRR8487022_vRhyme_unbinned_195,0,0.730329,0.03745431,0.02080572,0.49305138,0.89976704,0.9883922,0.93396795,0.72870225,0.34656787,0.88100976,0.010744266,0.53367877,0.009720047,0,0.009499136,0.6094911,0.17152669,0.9384263,0.8103386,0.003012411,0,0,0.022171346,0.007571193,0,0.022151263,0,0.012873037,0.91406596
SRR8487010_vRhyme_unbinned_41,0,0,0.66001797,0,0.17231187,0.99975914,0,0.058546625,0.011450967,0.9875638,0,0,0.07089528,0,0,0,0.057167254,0.12009283,0.021084666,0.75252336,0,0,0,0,0,0,0,0,0,0.23941936
SRR8487011_vRhyme_unbinned_455,0,0.12624006,0,0,0.023928922,0.06791671,0.87250626,0.99836475,0.5252371,0,0.99912786,0,0.016352339,0.028017007,0,0,0.06344707,0.04453287,0.15627384,0.12809332,0,0.010683528,0,0,0.011392129,0,0.028289545,0,0.003761038,0.9042298
SRR8487023_vRhyme_unbinned_185,0,0.90563434,0.105594955,0.008274232,0.84407014,0.95872736,0.9157801,0.89736015,0.9142041,0.7995469,0.8900709,0,0.9826635,0,0.0285658,0,0.86327815,0.88297874,0.7899921,0.68666273,0,0.021473601,0.017040977,0,0.017336486,0,0,0,0,0.9667061
SRR8487016_vRhyme_unbinned_49,0.014875419,0.7105669,0.20586516,0,0.43462786,0.9434203,0.9934654,0.9821495,0.77490306,0.36721033,0.9975562,0,0.6697126,0.009456516,0,0.007968974,0.29007065,0.25798225,0.9870371,0.9946874,0.067789406,0,0,0.008818998,0.00499389,0.007968974,0.003453222,0.020400574,0.01227222,0.9519737
SRR8487017_vRhyme_unbinned_572,0,0.08055207,0.028272688,0,0.1231284,0.98937684,0.9717273,0.9069845,0.30221665,0.23170222,0.7790046,0,0.1217064,0,0.024173986,0.022333752,0.09652865,0.057214554,0.9256378,0.94746965,0,0,0,0,0,0,0,0,0,0.8628189
SRR8487035_vRhyme_unbinned_729,0,0.90069574,0.64796776,0.048919808,0.9936287,0.99985355,0.99523985,0.9422922,0.8888319,0.99392164,0.9983889,0,0.9940681,0.27103624,0.040205054,0.03961919,0.8541926,0.96755767,0.99992675,0.99919444,0,0.15415598,0.010984987,0.0817283,0.21369462,0.033028197,0.14243867,0.32896376,0.010984987,0.9893812
SRR8487021_vRhyme_unbinned_623,0,0.48189345,0.2788325,0,0.9212177,0,0.026177134,0.012544952,0.86995065,0.9272393,0,0,0.9224722,0,0,0,0.8917789,0.9059129,0,0,0,0,0,0,0.007025173,0.006439743,0.011708623,0,0,0
SRR8487019_vRhyme_unbinned_642,0.084433004,0.106801845,0.018023817,0.020813217,0.01786289,0.8779101,0.99061257,0.9400279,0.33006114,0.019418517,0.93300074,0,0.02944963,0.22089905,0,0.0366377,0.05594893,0.056056216,0.950059,0.9918464,0.008046347,0,0,0.010621178,0,0,0.042323787,0.0394271,0.012337732,0.9689411
SRR8487016_vRhyme_unbinned_449,0,0.061219167,0.01564374,0,0.10538666,0.883037,0.85785055,0.8924232,0.15967044,0.061897065,0.8672368,0.008291182,0.23627262,0,0,0,0.058559734,0.10001564,0.49715805,0.89977574,0,0,0,0,0,0.008656203,0,0.025916463,0,0.9278824
SRR8487019_vRhyme_unbinned_107,0,0.09321242,0.3538706,0,0.8167539,0,0.8221765,0.91417354,0.8905198,0.042726252,0,0,0,0,0,0,0,0.056095738,0.99298805,0.9263276,0.014865371,0,0,0,0,0.02356021,0.024588631,0,0,0
SRR8487034_vRhyme_unbinned_468,0,0.9658838,0.8222991,0.026699629,0.98986405,0.2741162,0.94595796,0.9395303,0.995204,0.5528801,0.6197281,0,0.91100127,0.003114957,0,0,0.96059334,0.7610878,0.57063043,0.97794807,0.013003708,0,0.007416564,0.045834363,0,0,0.02684796,0,0.030704573,0.83203954
SRR8487020_vRhyme_unbinned_272,0.037498504,0.9155984,0.42344555,0.025308494,0.9436324,0.957919,0.98232895,0.9601054,0.9820295,0.8545585,0.6458308,0.006708997,0.9179645,0.019468073,0.012848928,0.01629328,0.95150954,0.6721876,0.98229903,0.9999401,0,0,0.0339643,0.016472984,0.007008506,0.046693422,0.007517671,0.01192045,0.05684677,0.99514794
SRR8487020_vRhyme_unbinned_258,0,0.9993335,0.8687031,0.08258817,0.9991669,0.6970841,0.9863371,0.9987781,0.99966675,0.9983338,0.7858928,0.12702027,0.99994445,0.2157734,0.037545126,0,0.99977785,0.9995557,0.90024996,0.66681474,0,0,0.35828936,0.33201888,0.0770897,0.015606776,0.2112191,0,0.10941405,0.9972785
SRR8487036_vRhyme_unbinned_391,0,0.64227784,0.1736532,0,0.79364806,0.10501152,0.52249634,0.4039102,0.9947921,0.18355674,0.45872107,0,0.5263383,0.09587637,0,0,0.78408605,0.9915479,0.025612567,0.09425425,0,0,0,0.015879791,0,0,0,0,0,0.7263724
SRR8487018_vRhyme_unbinned_732,0,0.30572465,0.11127027,0.015961528,0.9574871,0.41474396,0.7809894,0.93497723,0.99488413,0.44078374,0.8291298,0,0.74047166,0.15956412,0,0,0.6940707,0.4592009,0.95641273,0.932982,0.017240496,0,0,0.025425896,0.0155011,0.014222131,0,0.022509849,0.007673812,0.69601476
SRR8487035_vRhyme_unbinned_612,0.024624374,0.99949914,0.9956594,0.09899833,0.99833053,0.99641067,0.9928214,0.9929883,0.99782974,0.9979132,0.99198663,0.09899833,0.99841404,0.11828047,0,0.012520868,0.9990818,0.99891484,0.9860601,0.9919032,0.04115192,0,0.0442404,0.16677797,0.058931552,0,0.0778798,0.038898163,0.20509182,0.9778798
SRR8487011_vRhyme_unbinned_660,0,0.99977344,0.4937856,0.019043447,0.97390395,0.9882659,0.9998792,0.29495448,0.3382515,0.85272664,0.99989426,0.002657928,0.35336846,0.002265279,0.09796578,0.012277814,0.2490448,0.9422807,0.4209946,0.9990033,0,0.003186493,0.005195041,0.034658775,0.017050002,0.008532552,0.013878611,0,0.22507815,0.44484046
SRR8487019_vRhyme_unbinned_273,0,0.45808977,0.041239876,0,0.7325039,0.44312757,0.23875155,0,0.032713037,0.53257895,0,0.048050623,0.9883627,0.024078941,0,0,0.23993136,0.16651472,0.997265,0.1332654,0,0,0,0,0.006757119,0,0,0,0,0.30246153
SRR8487017_vRhyme_unbinned_541,0,0.26788536,0.11119511,0.024396949,0.41254896,0.9457082,0.88777405,0.81162804,0.45488283,0.60463196,0.94130987,0.008040684,0.42003986,0,0,0,0.714109,0.26513642,0.8901794,0.99498314,0.01718095,0,0.021647997,0,0.02096076,0.019036492,0,0.016699884,0,0.97931415
SRR8487016_vRhyme_unbinned_236,0,0.36567965,0.3654842,0,0.9793804,0.8545881,0.97048765,0.9055018,0.987296,0.9258282,0.83523893,0,0.7121079,0,0,0,0.98153037,0.42929736,0.98631877,0.70986027,0.02687384,0,0,0,0,0,0.018469658,0,0.009185967,1
SRR8487020_vRhyme_bin_52,0,0.5631376,0.018894704,0,0.20045684,0.17723764,0.61908984,0.86445487,0.6120376,0.25683048,0.17721547,0,0.20047902,0.00754014,0,0,0.19442473,0.28036016,0.17643929,0.12727313,0,0,0.021245454,0.00241728,0,0,0.003326532,0,0.010134836,0.20677726
SRR8487035_vRhyme_unbinned_274,0,0.00328959,0.001910085,0,0.040606983,0,0,0,0.006437692,1,0.005270418,0,0.016306462,0.009232075,0,0,0.05698419,0,0.061299566,0,0,0,0,0.002511408,0.013158361,0,0,0,0.006862156,0
SRR8487018_vRhyme_unbinned_503,0.022725366,0.9590776,0.8316981,0,0.9915304,0.84285116,0.9984067,0.99798745,0.98708594,0.99220127,0.8034381,0.5087631,0.97584903,0,0,0,0.9945493,0.9554717,0.9732495,0.8254088,0.10163522,0,0.53979033,0.30716982,0,0,0.020880504,0,0.104318656,0.9991614
SRR8487020_vRhyme_unbinned_310,0,0.9797018,0.25282916,0.06816957,0.953386,0.70064664,0.346596,0.77240884,0.9904796,0.96443325,0.9940722,0.013472247,0.9484462,0.061164003,0,0,0.9882342,0.81569964,0.20046704,0.53933895,0,0,0.045895454,0.103377044,0.06628346,0.020657446,0.04921861,0,0.034399137,0.94323695
SRR8487035_vRhyme_unbinned_142,0,0.9887398,0.86395186,0.019743945,0.98434365,0.9848064,0.99514115,0.97539717,0.9900509,0.9982261,0.98712015,0.050208237,0.9714638,0,0.073499925,0,0.98766005,0.9700756,0.9769397,0.99429274,0.015347833,0,0.011568719,0.019126948,0.005398735,0.020052444,0,0,0.18324849,0.9897424
SRR8487023_vRhyme_unbinned_347,0,0,0.16915745,0,0.9962177,0.13259533,0.037961256,0.06937269,0.98181117,0.99996924,0,0.1027214,0.99972326,0.002383149,0,0,0.0973401,0.003259533,0.5200492,0.090405904,0,0.002752153,0.001337638,0.002490775,0.08222632,0,0,0,0,0.32795203
SRR8487020_vRhyme_unbinned_8,0.03911594,0.97363406,0.7895056,0.09680492,0.99047536,0.9944151,0.99761885,0.97501945,0.9942852,0.9921855,0.9988311,0.03710278,0.9926401,0.46787602,0.0251104,0.18194216,0.9746948,0.9469002,0.9933977,0.99406874,0.047991168,0.034223743,0.08232314,0.115745954,0.08069963,0.027989436,0.22599359,0.44995236,0.09580916,0.9968179
SRR8487011_vRhyme_unbinned_328,0,0.167592,0.0623891,0.005952722,0.28996623,0.9178066,0.91202563,0.69807106,0.3571633,0.3431973,1,0.011218591,0.13261977,0.01648446,0,0,0.1522523,0.15820503,0.9649133,0.67391676,0,0.017171312,0,0,0,0,0,0,0,0.9294259
SRR8487022_vRhyme_unbinned_310,0,0.08270569,0,0,0,0,1,0.27767017,0.010903091,0,0.83042824,0,0,0,0,0,0,0.011046553,0.013628865,0.015565597,0,0,0,0,0,0,0,0,0.018434832,0.14511155
SRR8487035_vRhyme_unbinned_331,0,0,0.5895369,0.018173523,0.22735913,0.53463614,0,0,0,1,0,0,0.59432745,0,0,0,0.021671357,0.011405977,0.10653182,0.20865333,0,0,0,0,0.04379895,0,0,0,0,0
SRR8487014_vRhyme_unbinned_314,0,0,0.1041311,0,0.30317515,0,0.015841585,0,0,0.17787641,0,0,0.1601912,0,0,0,0.99870265,0.013929669,0.07674974,0,0,0,0.018094912,0,0,0,0.01345169,0,0,0.04588597
SRR8487020_vRhyme_unbinned_558,0.034666236,0.11875202,0,0.010722348,0.076104484,0.9514673,0.99556595,0.9980651,0.251693,0.025233796,0.9819413,0,0.10206385,0.008384393,0,0.024185747,0.013624637,0.05635279,0.9736375,0.996614,0.012092873,0.017494356,0,0,0.006288294,0,0,0,0,0.96493065
SRR8487023_vRhyme_unbinned_349,0,0.008109132,0.036832135,0,0.8909435,0.6133384,0.017430846,0.10935961,0.16127321,0.7840091,0.0701781,0,0.9768852,0,0,0,0.80962485,0.32860932,0.9742327,0.054111406,0,0,0.004622963,0.017430846,0.038802575,0,0.030996589,0,0,0.492914
SRR8487034_vRhyme_unbinned_312,0,0.9991515,0.011575758,0,0.20321213,0.014545455,0.94151515,0.988303,0.99751514,0.33618182,0.07848485,0,0.058666665,0.10812121,0.026060605,0,0.98915154,0.5039394,0,0.015030303,0,0,0,0,0,0,0,0,0.010424242,0.8165454
SRR8487018_vRhyme_unbinned_21,0,0.9940017,0.07216253,0.00782391,0.4544127,0,0.017525557,0.006519925,0.99903506,0.30583665,0,0,0.8757302,0.00691112,0,0,0.9926455,0.9992698,0,0,0,0,0.003911955,0.013561443,0,0,0.008189025,0,0.022793658,0.022767577
SRR8487016_vRhyme_unbinned_577,0,0.05999609,0.15497361,0.019607844,0.11875448,0.97837275,0.461338,0.5439385,0.093609534,0.50257313,0.6960459,0,0.07543483,0.015764445,0,0.009901635,0.250342,0.0569344,0.46016547,0.9790893,0,0,0,0,0.043580223,0,0.006188522,0,0,1
SRR8487010_vRhyme_unbinned_549,0.021436227,0.5359771,0.12275813,0.00750268,0.23915684,0.9377635,0.8545195,0.096105754,0.29339048,0.13590568,0.9884959,0,0.071025364,0,0,0.01886388,0.118542336,0.5156842,0.10625223,0.77163273,0,0,0,0,0,0,0,0,0.011504109,0.964273
SRR8487022_vRhyme_unbinned_810,0,0.9921963,0.033122346,0,0.9806642,0.76658285,0.9975722,0.9827452,0.98716724,0.54192317,0.98413247,0.032688808,0.9811844,0.1406399,0,0,0.9328882,0.9426862,0.99583805,0.40102315,0,0,0,0.004595508,0,0,0,0,0.02609902,0.84921527
SRR8487010_vRhyme_unbinned_136,0.042449366,0.7116696,0.4396054,0.017787805,0.7411061,0.92486095,0.81939346,0.8132543,0.9391856,0.75878894,0.61821806,0.021093505,0.78796303,0.019361949,0,0,0.5072935,0.5950257,0.69440657,0.7821912,0.023087418,0,0.017840277,0.022195404,0.03253227,0.012803023,0.06212614,0.00787071,0.3597964,0.63060135
