,SRR9162900,SRR9161506,SRR9161509,SRR9161503,SRR9162908,SRR9162903,SRR9162902,SRR9161501,SRR9162899,SRR9161504,SRR9162904,SRR9161505,SRR9162907,SRR9161507,SRR9162906,SRR9162901,SRR9161510,SRR9161502,SRR9162905,SRR9161500
vRhyme_unbinned_23__SRR9162906_128_fragment_1_25,2,2,2,2,2,7,0,2,6,0,0,0,4,1,20,0,0,4,8,0
vRhyme_unbinned_23__SRR9162906_128_fragment_1_26,4,24,5,2,0,10,0,12,7,15,0,0,3,18,45,1,0,8,10,2
vRhyme_unbinned_23__SRR9162906_128_fragment_1_29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0
vRhyme_unbinned_23__SRR9162906_128_fragment_1_30,6,49,6,1,5,0,0,20,3,3,0,1,6,28,46,0,0,8,5,5
vRhyme_unbinned_23__SRR9162906_128_fragment_1_35,0,126,21,3,1,0,2,0,10,0,0,0,12,69,74,0,4,9,21,6
vRhyme_unbinned_23__SRR9162906_128_fragment_1_38,1,31,22,5,0,1,3,10,7,8,0,4,15,198,113,0,0,7,0,21
vRhyme_unbinned_18__SRR9162906_3_fragment_2_119,21,149,7,0,5,5,0,124,0,41,0,0,8,141,116,0,5,0,20,1
vRhyme_unbinned_18__SRR9162906_3_fragment_2_120,5,108,19,1,9,0,0,55,3,19,0,0,8,101,61,0,2,2,5,0
vRhyme_unbinned_18__SRR9162906_3_fragment_2_124,9,124,30,0,4,3,0,115,0,26,0,0,9,197,96,0,17,0,30,2
vRhyme_unbinned_18__SRR9162906_3_fragment_2_125,10,137,16,0,11,6,0,70,0,20,0,0,2,228,95,0,2,2,14,5
vRhyme_unbinned_18__SRR9162906_3_fragment_2_127,26,116,16,0,3,3,1,73,3,32,0,0,13,182,95,0,8,0,9,0
vRhyme_bin_7__SRR9162906_157_2,0,0,0,0,0,0,0,0,0,0,0,0,0,7181,332,0,0,0,5,10
vRhyme_bin_7__SRR9162906_157_8,0,28,0,0,261,0,0,0,0,0,0,0,0,5526,360,0,17579,0,2,9
vRhyme_bin_7__SRR9162906_157_9,0,38,4,0,1,0,0,0,0,0,0,0,0,4202,326,0,66,0,7,8
vRhyme_bin_7__SRR9162906_157_11,0,110,2,0,711,0,0,0,0,0,0,0,0,11713,686,0,71023,0,3,25
vRhyme_bin_7__SRR9162906_157_12,0,80,8,0,4,0,0,0,0,0,0,0,0,11081,660,0,383,0,17,19
vRhyme_bin_7__SRR9162906_157_13,0,158,0,7,2,0,0,0,0,0,0,0,0,23900,1116,0,688,0,17,35
vRhyme_bin_7__SRR9162906_157_14,0,134,14,0,1,0,0,0,0,0,0,0,0,22739,1152,0,650,4,33,29
vRhyme_bin_7__SRR9162906_157_17,0,1,0,0,0,0,0,0,0,0,0,0,0,2212,163,0,13,0,2,3
vRhyme_bin_7__SRR9162906_157_19,0,1,0,0,0,0,0,0,0,0,0,0,0,1391,159,0,29,0,2,2
vRhyme_bin_7__SRR9162906_157_22,0,15,0,0,1,0,0,0,0,0,0,0,0,4178,270,0,118,0,8,7
vRhyme_bin_7__SRR9162906_157_27,0,75,2,0,811,0,0,0,0,0,0,2,0,18257,885,0,130122,5,23,35
vRhyme_bin_7__SRR9162906_157_30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vRhyme_bin_7__SRR9162906_157_35,0,0,0,2,0,0,0,0,0,0,0,0,0,1617,81,0,34,0,0,0
vRhyme_bin_7__SRR9162906_157_37,0,3,0,2,84,0,0,0,0,0,0,0,0,874,91,0,4141,0,0,0
vRhyme_bin_7__SRR9162906_358_5,0,9,0,0,0,0,0,0,0,0,0,0,0,3364,215,0,0,0,3,3
vRhyme_bin_7__SRR9162906_358_6,0,0,0,0,0,0,0,0,0,0,0,0,0,2050,122,0,0,0,0,0
vRhyme_bin_7__SRR9162906_358_7,0,1,0,0,0,0,0,0,0,0,0,0,0,5066,165,0,0,0,0,5
vRhyme_bin_7__SRR9162906_358_8,0,0,0,0,0,0,0,0,0,0,0,0,0,1056,81,0,2,0,0,1
vRhyme_bin_7__SRR9162906_358_10,0,2,0,0,22,0,0,0,0,0,0,0,0,3261,159,0,14,0,0,10
vRhyme_bin_7__SRR9162906_358_11,0,51,2,0,178,0,0,0,0,0,0,0,0,14668,585,0,12832,0,23,20
vRhyme_bin_7__SRR9162906_358_13,0,0,0,0,0,0,0,0,0,0,0,0,0,381,83,0,0,0,0,1
vRhyme_bin_7__SRR9162906_358_15,0,25,0,0,0,0,0,0,0,0,0,0,0,6987,342,0,178,0,0,13
vRhyme_bin_7__SRR9162906_254_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
vRhyme_bin_7__SRR9162906_254_4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,0,0,0,0,0
vRhyme_bin_7__SRR9162906_254_7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
vRhyme_bin_7__SRR9162906_254_8,0,0,0,0,0,0,3,0,0,0,0,0,0,14,20,0,0,0,0,0
vRhyme_bin_7__SRR9162906_254_9,0,0,0,0,0,0,0,0,0,0,0,0,0,19,21,0,0,0,0,0
vRhyme_bin_7__SRR9162906_254_11,0,0,0,106,0,0,4,0,0,0,0,0,0,3146,187,0,0,0,0,8
vRhyme_bin_7__SRR9162906_254_12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
vRhyme_bin_7__SRR9162906_254_14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
vRhyme_bin_7__SRR9162906_254_15,0,0,0,13,0,0,0,0,0,0,0,0,0,1513,87,0,0,0,0,3
vRhyme_bin_7__SRR9162906_254_16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vRhyme_bin_7__SRR9162906_254_17,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0
vRhyme_bin_7__SRR9162906_254_20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
vRhyme_bin_7__SRR9162906_254_21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
vRhyme_bin_7__SRR9162906_254_22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
vRhyme_bin_7__SRR9162906_254_23,0,0,0,48,0,0,0,0,0,0,0,0,0,1041,70,0,0,0,0,0
vRhyme_bin_7__SRR9162906_254_24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vRhyme_bin_7__SRR9162906_254_27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
vRhyme_bin_7__SRR9162906_254_29,0,0,0,26,0,0,6,0,0,0,0,0,0,519,31,0,0,0,0,2
vRhyme_bin_7__SRR9162906_254_30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vRhyme_bin_7__SRR9162906_254_31,0,0,0,0,0,0,0,0,0,0,0,0,0,24,21,0,0,0,0,0
vRhyme_bin_7__SRR9162906_254_36,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0
vRhyme_bin_7__SRR9162906_44_2,0,0,0,12,0,0,2,0,0,0,0,0,0,284,30,0,0,0,0,0
vRhyme_bin_7__SRR9162906_44_3,0,0,0,89,0,0,4,0,0,0,0,0,0,1949,122,0,0,0,0,4
vRhyme_bin_7__SRR9162906_44_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
vRhyme_bin_7__SRR9162906_44_5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vRhyme_bin_7__SRR9162906_44_9,0,0,0,0,0,0,0,0,0,0,0,0,0,91,26,0,0,0,0,0
vRhyme_bin_7__SRR9162906_44_10,0,0,0,11,0,0,0,0,0,0,0,0,0,214,23,0,0,0,0,0
vRhyme_bin_7__SRR9162906_44_12,0,0,0,9,0,0,0,0,0,0,0,0,0,188,19,0,0,0,0,2
vRhyme_bin_7__SRR9162906_44_14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vRhyme_bin_7__SRR9162906_44_15,0,0,0,5,0,0,0,0,0,0,0,0,0,157,31,0,0,0,0,0
vRhyme_bin_7__SRR9162906_44_16,0,0,0,13,0,0,1,0,0,0,0,0,0,330,38,0,0,0,0,0
vRhyme_bin_7__SRR9162906_44_17,0,0,0,0,0,0,0,0,0,0,0,0,0,195,23,0,0,0,0,0
vRhyme_bin_7__SRR9162906_44_19,0,0,0,20,0,0,0,0,0,0,0,0,0,426,34,0,0,0,0,3
vRhyme_bin_7__SRR9162906_44_23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0
vRhyme_bin_7__SRR9162906_44_24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
vRhyme_bin_7__SRR9162906_44_27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
vRhyme_bin_7__SRR9162906_44_30,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0
vRhyme_bin_7__SRR9162906_44_35,0,0,0,2,0,0,0,0,0,0,0,0,0,109,15,0,0,0,0,2
vRhyme_bin_7__SRR9162906_44_36,0,0,0,13,0,0,0,0,0,0,0,0,0,191,34,0,0,0,0,0
vRhyme_bin_7__SRR9162906_44_37,0,0,0,5,0,0,0,0,0,0,0,0,0,68,23,0,0,0,0,0
vRhyme_bin_7__SRR9162906_44_41,0,0,0,10,0,0,2,0,0,0,0,0,0,214,22,0,0,0,0,0
vRhyme_bin_7__SRR9162906_44_42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vRhyme_bin_7__SRR9162906_44_45,0,0,0,0,0,0,0,0,0,0,0,0,0,15,18,0,0,0,0,0
vRhyme_bin_7__SRR9162906_44_47,0,0,0,0,0,0,0,0,0,0,0,0,0,1075,69,0,0,0,0,0
vRhyme_bin_7__SRR9162906_44_48,0,0,0,0,0,0,0,0,0,0,0,0,0,584,66,0,0,0,0,2
vRhyme_bin_7__SRR9162906_44_50,0,0,0,0,0,0,0,0,0,0,0,0,0,464,36,0,0,0,0,0
vRhyme_bin_7__SRR9162906_44_53,0,0,0,18,0,0,5,0,0,0,0,0,0,3083,254,0,0,2,0,1
vRhyme_bin_7__SRR9162906_44_54,0,0,0,0,0,0,0,0,0,0,0,0,0,989,76,0,0,0,0,0
vRhyme_bin_7__SRR9162906_44_55,0,0,0,0,0,0,0,0,0,0,0,0,0,503,51,0,0,0,0,2
vRhyme_bin_7__SRR9162906_44_56,0,0,2,0,0,0,0,0,0,0,0,0,0,545,47,0,0,0,0,0
vRhyme_bin_7__SRR9162906_44_58,0,0,0,0,0,0,0,0,0,0,0,0,0,320,36,0,0,0,0,0
vRhyme_bin_7__SRR9162906_44_59,0,0,0,0,0,0,0,0,0,0,0,0,0,342,30,1,0,0,0,0
vRhyme_bin_7__SRR9162906_44_60,0,0,0,0,0,0,0,0,0,0,0,0,0,2597,150,0,0,0,0,2
vRhyme_bin_7__SRR9162906_44_62,0,0,0,0,0,0,0,0,0,0,0,0,0,643,57,0,0,0,0,0
vRhyme_bin_7__SRR9162906_44_63,0,0,0,0,0,0,0,0,0,0,0,0,0,306,36,0,0,0,0,0
vRhyme_bin_7__SRR9162906_44_66,0,0,0,0,0,0,0,0,0,0,0,0,0,58,24,0,0,0,0,0
vRhyme_bin_7__SRR9162906_44_68,0,0,0,0,0,0,0,0,0,0,0,0,0,414,45,0,0,0,0,0
vRhyme_bin_7__SRR9162906_44_71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
vRhyme_bin_7__SRR9162906_44_73,0,0,0,0,0,0,0,0,0,0,0,0,0,19,16,0,0,0,0,0
vRhyme_bin_7__SRR9162906_44_74,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,0,0
vRhyme_bin_7__SRR9162906_44_76,0,0,0,0,0,0,0,0,0,0,0,0,0,259,28,0,0,0,0,0
vRhyme_bin_7__SRR9162906_44_79,0,0,0,8,0,0,8,0,0,0,0,0,0,1832,203,0,0,0,0,0
vRhyme_bin_7__SRR9162906_44_80,0,0,0,0,0,0,0,0,0,0,0,0,0,1018,140,0,0,0,0,0
vRhyme_bin_7__SRR9162906_44_81,0,0,0,77,0,0,9,0,0,0,0,0,0,1536,148,35,0,480,0,0
vRhyme_bin_7__SRR9162906_44_82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
vRhyme_bin_7__SRR9162906_44_83,0,0,0,0,0,0,0,0,0,0,0,0,0,136,30,0,0,0,0,0
vRhyme_bin_7__SRR9162906_44_86,0,0,0,0,0,0,0,0,0,0,0,0,0,309,46,0,0,0,0,0
vRhyme_bin_7__SRR9162906_44_87,0,0,0,0,0,0,0,0,0,0,0,0,0,329,33,0,0,0,0,0
vRhyme_bin_7__SRR9162906_44_88,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0
vRhyme_bin_7__SRR9162906_44_89,0,0,0,0,0,0,0,0,0,0,0,0,0,481,35,0,0,0,0,2
vRhyme_bin_7__SRR9162906_44_91,0,0,0,0,0,0,0,0,0,0,0,0,0,295,25,0,0,0,0,0
vRhyme_bin_7__SRR9162906_44_92,0,0,0,0,0,0,0,0,0,0,0,0,0,668,62,0,0,0,0,0
vRhyme_bin_7__SRR9162906_44_94,0,0,0,0,0,0,0,0,0,0,0,0,0,726,85,0,0,0,0,0
vRhyme_bin_7__SRR9162906_44_99,0,0,0,0,0,0,0,0,0,0,0,0,0,660,52,0,0,0,0,2
vRhyme_bin_7__SRR9162906_44_100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vRhyme_bin_7__SRR9162906_44_105,0,0,0,0,0,0,2,0,0,0,0,0,0,468,58,0,0,0,0,5
vRhyme_bin_7__SRR9162906_44_106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
vRhyme_bin_7__SRR9162906_44_108,0,0,0,0,0,0,0,0,0,0,0,0,0,884,93,0,0,0,0,0
vRhyme_bin_7__SRR9162906_44_109,0,0,0,0,0,0,0,0,0,0,0,0,0,358,44,0,0,0,0,0
vRhyme_bin_7__SRR9162906_44_111,0,0,2,0,0,0,0,0,0,0,0,0,0,1392,127,0,0,0,0,0
vRhyme_bin_7__SRR9162906_44_112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
vRhyme_bin_7__SRR9162906_44_113,0,0,0,0,0,0,0,0,0,0,0,0,0,525,60,0,0,0,0,0
vRhyme_bin_7__SRR9162906_44_114,0,0,0,14,0,0,3,0,0,0,0,0,0,194,18,0,0,0,0,0
vRhyme_bin_7__SRR9162906_44_115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0
vRhyme_bin_7__SRR9162906_44_117,0,0,0,41,0,0,7,0,0,0,0,0,0,1145,143,0,0,0,0,2
vRhyme_bin_7__SRR9162906_44_118,0,0,0,2,0,0,0,0,0,0,0,0,0,23,19,0,0,0,0,0
vRhyme_bin_7__SRR9162906_44_126,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,0,0,0,0,0
vRhyme_bin_7__SRR9162906_120_2,0,48,6,4,282,0,0,0,0,2,0,0,0,7543,395,0,26382,0,11,5
vRhyme_bin_7__SRR9162906_120_10,0,5,0,0,0,0,0,0,0,0,0,0,0,5320,328,0,0,0,5,6
vRhyme_bin_7__SRR9162906_120_11,0,0,0,0,0,0,0,0,0,0,0,0,0,77,56,0,0,0,0,0
vRhyme_bin_7__SRR9162906_120_12,0,0,0,0,0,0,0,0,0,0,0,0,0,4426,270,0,0,0,0,9
vRhyme_bin_7__SRR9162906_120_16,0,50,0,0,489,0,0,0,0,0,0,0,0,6736,398,0,45030,2,15,13
vRhyme_bin_7__SRR9162906_120_21,0,4,0,0,85,0,0,0,0,0,0,0,0,253,72,0,1304,0,6,0
vRhyme_bin_7__SRR9162906_120_24,0,1,0,2,0,0,0,0,0,0,0,0,0,1596,120,0,0,0,0,5
vRhyme_bin_7__SRR9162906_120_25,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16,0,0,0,0,0
vRhyme_bin_7__SRR9162906_120_27,0,586,32,9,5865,0,0,4,0,0,0,2,0,92982,4602,0,639607,23,144,164
vRhyme_bin_7__SRR9162906_120_28,0,219,18,0,50,0,0,0,0,0,0,0,0,46770,2197,0,4299,0,38,65
vRhyme_bin_7__SRR9162906_120_32,0,24,4,0,0,0,0,0,0,0,0,0,0,9034,428,0,81,0,4,9
vRhyme_unbinned_44__SRR9162906_108_22,0,3,0,0,0,0,0,0,0,0,0,0,0,2,20,0,0,13,0,0
vRhyme_unbinned_44__SRR9162906_108_27,0,11,0,0,0,0,0,0,0,0,0,0,0,7,48,3,0,18,8,0
vRhyme_unbinned_44__SRR9162906_108_32,0,21,0,0,0,0,0,0,0,0,0,0,0,8,35,0,0,0,1,0
vRhyme_unbinned_44__SRR9162906_108_59,0,3,0,0,0,0,0,0,0,0,0,0,0,48,192,0,0,0,2,0
vRhyme_unbinned_44__SRR9162906_108_63,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,2,0
vRhyme_unbinned_44__SRR9162906_108_64,0,70,0,0,0,0,0,0,0,0,0,0,0,28,53,0,0,0,15,0
vRhyme_unbinned_44__SRR9162906_108_65,0,23,0,0,0,0,0,0,0,0,0,0,0,2,40,0,0,0,5,0
vRhyme_unbinned_44__SRR9162906_108_66,0,17,0,0,0,0,0,0,0,0,0,0,0,4,25,0,0,0,8,0
vRhyme_unbinned_34__SRR9162906_247_2,0,0,9,0,0,0,0,0,0,0,0,0,0,208,129,0,0,0,0,5
vRhyme_unbinned_34__SRR9162906_247_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0
vRhyme_unbinned_34__SRR9162906_247_6,0,0,0,0,0,0,0,0,0,0,0,0,0,9,30,0,0,0,0,0
vRhyme_unbinned_34__SRR9162906_247_11,0,142,80,6,0,33,1,0,0,73,0,0,43,695,380,0,0,0,6,6
vRhyme_unbinned_34__SRR9162906_247_12,0,8,2,0,0,3,0,0,0,11,0,0,0,54,66,0,0,0,1,2
vRhyme_unbinned_34__SRR9162906_247_14,0,102,13,2,0,0,0,0,0,0,0,0,8,407,184,0,0,0,11,10
vRhyme_unbinned_34__SRR9162906_247_16,0,0,17,0,0,0,0,0,0,0,0,0,14,92,65,0,0,0,0,3
vRhyme_unbinned_34__SRR9162906_247_17,0,0,1,0,0,0,0,0,0,0,0,0,4,35,45,0,0,0,0,0
vRhyme_unbinned_34__SRR9162906_247_23,0,0,0,0,0,0,0,0,0,0,0,0,1,4,23,0,0,0,0,0
vRhyme_unbinned_34__SRR9162906_247_24,0,28,20,0,0,11,0,0,0,57,0,0,13,210,144,0,0,2,3,0
vRhyme_unbinned_34__SRR9162906_247_27,0,0,1,0,0,5,0,0,2,12,0,0,6,211,143,0,0,0,0,2
vRhyme_unbinned_34__SRR9162906_247_28,0,0,6,0,2,0,0,0,0,0,0,0,4,162,151,0,0,0,0,6
vRhyme_unbinned_34__SRR9162906_247_29,0,0,0,0,0,0,0,0,0,0,0,0,0,56,42,0,0,0,0,0
vRhyme_unbinned_34__SRR9162906_247_30,0,0,0,0,0,0,0,0,0,0,0,0,9,112,89,0,0,0,0,0
vRhyme_unbinned_34__SRR9162906_247_33,44,47,51,0,0,15,2,144,213,95,0,0,19,241,257,7,0,29,0,35
vRhyme_unbinned_56__SRR9162906_264_fragment_1_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
vRhyme_unbinned_56__SRR9162906_264_fragment_1_4,0,0,9,0,2,0,0,5,22,0,0,0,0,181,260,0,0,4,0,28
vRhyme_unbinned_56__SRR9162906_264_fragment_1_8,0,0,7,0,0,0,0,0,10,0,0,0,0,109,89,0,0,0,0,21
vRhyme_unbinned_56__SRR9162906_264_fragment_1_9,0,0,2,0,0,0,0,0,9,0,0,0,3,88,92,0,0,4,0,12
vRhyme_unbinned_56__SRR9162906_264_fragment_1_10,0,0,0,0,0,0,0,0,15,0,0,0,0,58,64,0,0,0,0,16
vRhyme_unbinned_56__SRR9162906_264_fragment_1_11,0,0,3,0,0,0,0,0,3,0,0,0,0,34,58,0,0,2,0,8
vRhyme_unbinned_38__SRR9162906_308_2,41,0,0,0,0,0,0,17,0,0,0,0,0,256,129,0,0,0,0,0
vRhyme_unbinned_38__SRR9162906_308_3,57,0,0,0,0,0,0,46,0,0,0,0,0,465,133,0,0,0,0,0
vRhyme_unbinned_38__SRR9162906_308_4,2,0,0,0,0,0,0,1,0,0,0,0,0,82,32,0,0,0,0,0
vRhyme_unbinned_38__SRR9162906_308_6,9,0,0,0,0,0,0,2,0,0,0,0,0,33,12,0,0,0,0,0
vRhyme_unbinned_38__SRR9162906_308_7,13,0,0,0,0,0,0,2,0,0,0,0,0,34,22,0,0,0,0,0
vRhyme_unbinned_38__SRR9162906_308_9,13,0,0,0,0,0,0,0,0,0,0,0,0,184,34,0,0,0,0,0
vRhyme_unbinned_38__SRR9162906_308_12,18,0,0,0,0,0,0,2,0,0,0,0,0,41,24,0,0,0,0,0
vRhyme_unbinned_38__SRR9162906_308_13,32,0,0,0,0,0,0,25,0,0,0,0,0,440,96,0,0,0,0,0
vRhyme_unbinned_38__SRR9162906_308_14,21,0,0,0,0,0,0,10,0,0,0,0,0,133,43,0,0,0,0,0
vRhyme_unbinned_38__SRR9162906_308_19,9,0,0,0,0,0,0,3,0,0,0,0,0,48,15,0,0,0,0,0
vRhyme_unbinned_38__SRR9162906_308_22,18,0,0,0,0,0,0,5,0,0,0,0,0,79,53,0,0,0,0,0
vRhyme_unbinned_38__SRR9162906_308_23,35,0,0,0,0,0,0,4,0,0,0,0,0,105,59,0,0,0,0,0
vRhyme_unbinned_20__SRR9162906_84_fragment_1_51,0,11,0,0,20,0,0,0,0,0,0,0,0,4,25,0,0,0,5,0
vRhyme_unbinned_20__SRR9162906_84_fragment_1_52,0,26,0,0,8,0,0,0,0,0,0,0,0,30,79,0,0,0,5,0
vRhyme_unbinned_20__SRR9162906_84_fragment_1_56,0,8,0,0,5,0,0,0,0,0,0,0,0,18,59,0,0,0,4,0
vRhyme_unbinned_20__SRR9162906_84_fragment_1_59,0,31,10,8,31,0,37,0,85,0,0,0,4,39,63,0,0,22,5,4
vRhyme_unbinned_20__SRR9162906_84_fragment_1_62,0,56,33,22,53,0,46,0,93,0,4,17,21,72,79,2,0,62,11,0
vRhyme_unbinned_20__SRR9162906_84_fragment_1_63,0,23,18,6,41,0,27,0,60,0,0,8,8,25,67,7,0,26,11,8
vRhyme_unbinned_29__SRR9162906_61_fragment_1_4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,29,0,0,0,0,0
vRhyme_unbinned_29__SRR9162906_61_fragment_1_9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
vRhyme_unbinned_29__SRR9162906_61_fragment_1_11,0,0,0,0,0,0,0,0,0,0,0,0,0,56,89,0,0,2,0,0
vRhyme_unbinned_28__SRR9162906_500_7,2,55,17,0,4,60,5,0,0,4,5,0,24,3,47,19,0,57,12,0
vRhyme_unbinned_28__SRR9162906_500_8,1,0,0,0,6,15,3,0,0,0,0,0,9,0,15,4,0,6,1,0
vRhyme_unbinned_28__SRR9162906_500_12,21,77,23,0,15,167,12,9,0,8,4,4,87,0,87,31,0,98,24,4
vRhyme_unbinned_13__SRR9162906_388_5,0,0,12,0,0,0,16,2,0,0,0,0,5,617,158,0,0,0,0,0
vRhyme_unbinned_13__SRR9162906_388_6,0,0,4,8,0,0,5,2,0,0,0,0,11,140,61,0,0,0,0,0
vRhyme_unbinned_13__SRR9162906_388_8,0,0,6,6,0,0,3,0,0,0,0,0,10,263,73,0,0,0,0,0
vRhyme_unbinned_13__SRR9162906_388_10,0,0,0,0,0,0,0,0,0,0,0,0,0,97,14,0,0,0,0,0
vRhyme_unbinned_13__SRR9162906_388_11,0,0,0,0,0,0,0,0,0,0,0,0,0,42,27,6,0,0,0,0
vRhyme_unbinned_13__SRR9162906_388_12,0,0,0,0,0,0,0,0,0,0,0,0,0,112,44,7,0,9,0,0
vRhyme_unbinned_19__SRR9162905_168_4,116,29,0,0,30,7,0,44,2,5,0,0,0,0,2,0,1,0,16,2
vRhyme_unbinned_19__SRR9162905_168_13,1088,1725,38,0,213,27,0,2409,34,262,0,0,13,41,16,0,79,0,174,73
vRhyme_unbinned_19__SRR9162905_168_14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vRhyme_unbinned_8__SRR9162905_171_2,94,7009,8876,1971,2560,587,1316,424,799,978,58,204,2284,1767,2631,1227,23,7198,1010,112
vRhyme_unbinned_8__SRR9162905_171_3,0,108,123,20,96,12,33,8,28,14,1,0,67,20,72,43,0,189,28,2
vRhyme_unbinned_25__SRR9162905_161_3,0,879,0,7,0,0,0,0,53,0,36,208,0,0,0,0,0,0,78,275
vRhyme_unbinned_25__SRR9162905_161_8,0,63,0,0,0,0,0,0,21,5,8,20,0,0,0,0,0,0,13,13
vRhyme_unbinned_25__SRR9162905_161_11,0,61,0,0,4,4,0,0,11,1,4,17,0,0,0,1,0,0,14,26
vRhyme_unbinned_2__SRR9162905_22_3,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
vRhyme_unbinned_2__SRR9162905_22_4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
vRhyme_unbinned_2__SRR9162905_22_5,0,1669,2,0,0,0,0,0,0,0,0,0,0,1709,3,0,0,0,149,5
vRhyme_unbinned_2__SRR9162905_22_7,0,1999,0,0,0,0,0,0,0,0,0,0,0,5351,5,0,0,0,169,16
vRhyme_unbinned_2__SRR9162905_22_10,0,490,0,0,0,0,0,0,0,0,0,0,0,1814,6,0,0,0,30,4
vRhyme_unbinned_2__SRR9162905_22_12,0,242,1,0,0,0,0,0,0,0,0,0,0,736,0,0,0,0,32,0
vRhyme_unbinned_2__SRR9162905_22_13,0,172,0,0,0,0,0,0,0,0,0,0,0,372,1,0,0,0,25,0
vRhyme_unbinned_2__SRR9162905_22_20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
vRhyme_unbinned_2__SRR9162905_22_21,0,1437,0,0,0,0,0,0,0,0,0,0,0,5403,12,0,0,0,92,0
vRhyme_unbinned_2__SRR9162905_22_27,0,363,0,0,0,0,0,0,0,0,0,0,0,1548,5,0,0,0,24,2
vRhyme_unbinned_2__SRR9162905_22_30,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
vRhyme_unbinned_2__SRR9162905_22_37,0,81,0,0,0,0,0,0,0,0,0,0,0,213,0,0,0,0,12,1
vRhyme_unbinned_2__SRR9162905_22_38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
vRhyme_unbinned_2__SRR9162905_22_39,0,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0
vRhyme_unbinned_2__SRR9162905_22_40,0,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0
vRhyme_unbinned_2__SRR9162905_22_42,0,117,0,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,27,0
vRhyme_unbinned_2__SRR9162905_22_44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
vRhyme_unbinned_2__SRR9162905_22_52,0,467,4,0,0,0,0,0,0,0,0,0,0,1166,0,0,0,0,49,0
