,SRR8487021,SRR8487020,SRR8487015,SRR8487022,SRR8487040,SRR8487010,SRR8487035,SRR8487024,SRR8487013,SRR8487037,SRR8487032,SRR8487025,SRR8487034,SRR8487027,SRR8487017,SRR8487029,SRR8487014,SRR8487028,SRR8487023,SRR8487012,SRR8487011,SRR8487019,SRR8487030,SRR8487016,SRR8487036,SRR8487026,SRR8487031,SRR8487038,SRR8487039,SRR8487018
SRR8487021_vRhyme_unbinned_565,8.031744,1.137743,0.5138442,1.4461614,0,0,3.2643685,0,0,0,0,0,2.5782409,0,0.08781988,0,4.0897775,0,6.638442,0,0,3.0394351,0,0.20528598,3.2019298,0,0,0,0,12.805342
SRR8487010_vRhyme_unbinned_344,0,0,0,0.16060431,0,4.378069,0,0,0,0,0,0,0,0,6.266894,0,0,0,0,0,0.5050907,3.1099434,0,2.8362756,0,0,0,0,0,0
SRR8487020_vRhyme_unbinned_314,0.29517883,31.159248,0,0.27607903,0,3.0020745,11.329861,0,0,0,0,0,0,0,0,0,0.272471,0,0,0,0.32498986,0.53772604,0,0.54994816,0.088328145,0,0,0,0,9.455419
SRR8487017_vRhyme_unbinned_322,0.16475847,2.7576056,0.09606368,7.6498747,0,0.23661542,0,0,0,0,0,0,0.24250354,0,5.1503654,0,0.23803294,0,0,0,0.64911133,0.609421,0,1.3600479,0,0,0,0,0,0.5562098
SRR8487020_vRhyme_unbinned_141,0.893408,5.0666595,0,4.484576,0,2.0214453,0.6427213,0,0,0,0,0,1.110712,0,2.3479822,0,0.62169874,0,1.1682864,0,4.2837524,3.8061483,0,2.6026833,0.28438622,0,0,0,0,1.6905768
SRR8487018_vRhyme_bin_79,2.9335618,0.5807698,0.3419369,1.3334984,0,0.45528197,2.4757047,0,0,0,0,0,2.4634233,0,0.39765862,0,2.0372205,0,1.8988372,0.06564586,0.55119544,0.72184694,0,0.48822376,1.2048215,0,0,0,0,5.143989
SRR8487017_vRhyme_unbinned_693,1.2669533,0.51346344,0.17777042,5.033609,0,7.248098,3.5459478,0,0,0,0,0,1.3098247,0,5.874231,0,0.24346675,0,1.7133311,0,2.0092623,1.27218,0,1.5802183,0.44359908,0,0,0,0,4.137612
SRR8487016_vRhyme_unbinned_186,0,5.020047,0,0.22228026,0,1.404597,0,0,0,0,0,0,0,0,1.1819904,0,0,0,0,0,0.21764399,2.1559358,0,10.064777,0,0,0,0,0,0
SRR8487014_vRhyme_unbinned_301,1.3257868,0,0.2515736,0,0,0.33969542,1.5545177,0,0,0,0,0,0.085685275,0,4.3097463,0,7.8641624,0,0,0,2.9498477,0,0,1.0967512,6.191472,0,0,0,0,2.3875127
SRR8487010_vRhyme_unbinned_645,0,0,0,0,0,21.432837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR8487018_vRhyme_unbinned_565,7.369407,3.224849,0.31766045,4.4654584,0,2.2700288,4.464495,0,0,0,0,0,4.9792485,0,1.3448035,0,6.0683827,0,6.831626,0,1.2660888,4.1473603,0,2.6321688,4.43061,0,0,0,0,7.9662027
SRR8487011_vRhyme_bin_68,1.0985525,1.209576,0.3370995,1.0932231,0,10.039523,2.2752137,0,0,0,0,0,0.29540172,0,7.5888634,0,1.3433243,0,0.8646102,0,3.0522714,2.2078278,0,7.4806967,0.82877487,0,0,0,0,0.6801467
SRR8487022_vRhyme_unbinned_731,1.8293487,2.1037085,0.21283604,1.3164382,0,1.2093295,1.8617575,0,0,0,0,0,1.4929338,0,2.1060462,0,2.2684093,0,1.8445436,0,1.652428,2.1761768,0,1.1581129,0.9475082,0,0,0,0,2.900967
SRR8487035_vRhyme_unbinned_341,8.845536,10.289786,0.9548646,8.606402,0,7.1634903,2.9325476,0,0,0,0,0,3.7261786,0,9.030174,0,6.230776,0,5.964393,0,9.143096,14.654798,0,7.791374,8.552909,0,0,0,0,8.394768
SRR8487018_vRhyme_unbinned_767,11.682707,0,0.6678375,0,0.09670999,0,6.047828,0,0,0,0,0,1.3391875,0,0,0,3.628966,0,18.417398,0,0,0,0,0,5.232877,0,0,0,0,18.42214
SRR8487034_vRhyme_unbinned_170,13.069174,3.0984988,1.8714794,6.8153048,0,3.1771123,13.352677,0,0,0,0,0,6.276153,0,2.960384,0,9.651114,0,11.948545,0,2.3184,3.7650883,0,2.1987774,5.5212007,0,0,0,0,16.053234
SRR8487010_vRhyme_unbinned_89,3.500597,3.842101,0.2902507,1.9260645,0,2.4167926,2.079188,0,0,0,0,0,1.5862316,0,2.5992837,0,1.8213291,0,3.5723836,0,1.8850776,3.796339,0,2.981377,1.4187824,0,0,0,0,4.046558
SRR8487016_vRhyme_unbinned_51,1.4538854,0.5533746,0.25968003,1.4524738,0,2.3066685,1.2280855,0,0,0,0,0,1.6366631,0,2.685332,0,4.154141,0,1.7008605,0,4.068903,2.3714037,0,2.8469346,0.26310837,0,0.26371336,0,0,1.510285
SRR8487010_vRhyme_unbinned_156,0.49005044,5.025887,0.14411129,3.6033676,0,8.100216,0.5099946,0,0,0,0,0,0.34247252,0,9.36899,0,0.4675851,0,0.28772736,0,4.0511885,2.6093104,0,9.835765,0.33828562,0,0,0,0,0.27115974
SRR8487034_vRhyme_bin_39,2.3560874,0.72781426,3.980319,0.95558643,0,0.7389282,0.40496337,0,0,0,0,0,9.841016,0,0.79214025,0,1.2070388,0,2.167614,0,0.28496253,0.6764124,0,0.42908564,9.911825,0,0,0,0,3.3637702
SRR8487035_vRhyme_unbinned_529,0,0,0,0,0,0,9.608081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR8487019_vRhyme_unbinned_743,20.155638,9.575851,2.8527262,17.281034,1.5186285,8.292389,8.188533,0,0.9177965,0,0,0,20.038696,1.1254637,5.688297,0,12.312737,0,17.016144,1.42914,9.19919,10.147678,0.24141653,5.610613,14.719686,0.57290614,0.49256885,0,3.3762114,26.025766
SRR8487010_vRhyme_unbinned_620,0,0,0,0,0,8.571338,33.241333,0,0,0,0,0,0,0,0,0,1.0905799,0,0,0,0,1.9460739,0,0,0,0,0,0,0,0
SRR8487011_vRhyme_unbinned_395,2.3500774,2.0058923,0,2.9078588,0,3.7065625,4.4877367,0,0,0,0,0,1.6768063,0,1.3678279,0,1.2751713,0,4.2310524,0,5.2327466,4.9654565,0,6.4915667,1.659645,0,0,0,0,2.7636445
SRR8487018_vRhyme_unbinned_459,2.433252,2.5686753,0,2.8607223,0,1.660986,2.175695,0,0,0,0,0,0.8677217,0,0.647393,0,2.2172854,0,2.315987,0,2.5559952,2.2426455,0,1.9373097,0.81832016,0,0,0,0,2.8220735
SRR8487016_vRhyme_bin_61,1.5355933,2.9443932,0.11574759,1.9997865,0,1.6734827,1.2096524,0,0,0,0,0,0.7756434,0,1.8113719,0,1.3336916,0,1.3811208,0,3.4232335,2.1516755,0,7.634352,0.5393939,0,0,0,0,1.4137462
SRR8487011_vRhyme_unbinned_645,1.3227048,3.857173,0.098819435,3.418889,0,2.868557,1.1066723,0,0,0,0,0,1.4771266,0,2.0170233,0,0.22114472,0,1.0084326,0,4.3970695,1.642669,0,3.0983977,0.44234216,0,0,0,0,1.6126279
SRR8487034_vRhyme_unbinned_124,5.822061,0.16826767,2.92178,2.887473,0,0.8807423,2.54009,0,0,0,0,0,4.6975102,0,2.081814,0,7.7054825,0,2.8837483,0,0.43540484,1.3143828,0,0.9408613,2.511011,0,0,0,0,9.273541
SRR8487022_vRhyme_unbinned_625,11.811591,21.395266,1.9789414,15.716455,0.13874394,2.6147969,1.3462542,0,0,0,0,0,2.5710957,0.11339918,7.6156354,0,3.7933283,0,13.01817,0,10.947074,10.143589,0,13.6631565,2.4535036,0,0,0.16977264,0.18197913,15.558237
SRR8487011_vRhyme_bin_19,3.4360616,4.598591,0.72496897,5.0334034,0.10832415,3.33524,3.6636405,0,0,0,0,0,3.1849074,0,4.6209946,0.12015918,8.489199,0,3.9269397,0.13523291,6.3389697,5.828952,0,10.303085,1.5024204,0,0.85859114,0,0,3.587755
SRR8487017_vRhyme_unbinned_521,0.19088703,0.21838771,0.39822054,0,0,5.151523,3.3265705,0,0,0,0,0,0,0,6.9860473,0,2.684012,0,0,0,1.4042195,0.0634268,0,3.9220815,0.20099758,0,0,0,0,0.09638716
SRR8487018_vRhyme_unbinned_910,12.903301,17.850565,1.2250565,19.818,0.20488466,3.6180913,6.9658976,0,0,0,0,0,15.870285,0.35260063,4.818001,0,19.747084,0,9.642695,0.5664405,5.1955676,9.302669,0.24703754,11.9147,11.08711,0.29416552,0.43129805,0,0.3329715,20.860516
SRR8487014_vRhyme_unbinned_481,4.863596,4.0655856,1.4271923,7.267649,0.16558585,6.240678,4.9200444,0,0,0,0,0,3.306927,0,5.977671,0,3.8683124,0,4.5448785,0,10.362785,5.057406,0,8.462343,2.659838,0,0,0.5537214,0.4329403,5.478703
SRR8487035_vRhyme_bin_86,1.7912099,0,0,0,0,0.6531605,12.988074,0,0,0,0,0,0,0,0.42029628,0,0,0,0,0,0,0,0,0,0.4037037,0,0,0,0,0.103185184
SRR8487011_vRhyme_unbinned_221,4.916817,5.617605,0.20330665,6.8456473,0,2.3430638,2.3142598,0,0,0,0,0,5.323237,0,3.1365926,0,4.452532,0,5.5553474,0,5.0497932,4.2746706,0,5.6105013,3.0500517,0,0,0,0,9.649573
SRR8487021_vRhyme_unbinned_408,12.734578,6.6089287,1.7338474,10.564529,0.081655845,4.6843343,5.6348214,0,0,0,0,0,16.88052,0.06387987,1.6978896,0,8.231575,0,8.106737,0,12.475812,0.9260552,0,5.408685,21.35008,0,0,0,0.70511365,25.385065
SRR8487021_vRhyme_unbinned_261,5.254398,1.2960076,0.79163593,2.2146845,0,3.4814074,3.4513853,0,0,0,0,0,1.9722954,0,2.0801644,0,4.454651,0,5.3105445,0,2.2338564,4.1646476,0,3.455388,3.688086,0,0,0,0,4.9580746
SRR8487023_vRhyme_unbinned_353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3790817,0,0,5.4949865,0,0,0.5839389,0,0,0,0,0
SRR8487035_vRhyme_unbinned_430,5.592959,0,0,0,0,0.73403025,22.686077,0,0,0,0,0,0,0,0,0,0,0,5.6042504,0,0,0.10105766,0,0,0.5893346,0,0,0,0,0
SRR8487016_vRhyme_unbinned_369,8.63827,1.200925,4.157793,0.62493277,0,0.124233626,2.8655481,0,0,0,0,0,3.7812197,0,0.8914704,0,11.665806,0,4.915026,0,0.5332903,0.8042379,0,1.4076583,6.208562,0,0,0,0.190384,11.724535
SRR8487014_vRhyme_unbinned_183,12.698318,2.8040254,2.5434432,1.2404548,0,0.074057005,19.34547,0,0,0,0,0,11.786126,0.106552966,0.40708303,0,18.212568,0,5.2686486,0,0.102250904,2.2525928,0,1.3274949,9.884766,0,0,0,0,34.781822
SRR8487018_vRhyme_unbinned_829,1.8331839,2.5568225,0.35650223,1.8300449,0,1.1629725,1.874952,0,0,0,0,0,1.6013453,0,3.2057655,0,1.7150544,0,1.2171685,0,0.47924408,0.19327354,0,2.5320947,1.1559256,0,0,0,0,2.4074311
SRR8487034_vRhyme_unbinned_265,5.1049037,1.4482996,2.3081982,0.9044279,0,3.190017,7.48237,0,0,0,0,0,5.399449,0,4.1637125,0,2.0002506,0,1.4493643,0,5.5387363,0.67871237,0.27450368,1.3295547,4.9733825,0,0,0,0,0.36638066
SRR8487020_vRhyme_unbinned_411,1.6779678,3.1600826,0.07242531,4.1683373,0,0.7025354,1.2464622,0,0,0,0,0,1.176985,0,1.7949096,0,1.1542846,0,1.2486242,0,1.893868,3.7729952,0,1.6407232,0.8097484,0,0,0,0,4.688974
SRR8487018_vRhyme_unbinned_598,0,0.8193464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.367674
SRR8487010_vRhyme_unbinned_287,0.17561299,1.978573,0,2.3829246,0,3.9358294,0.32714823,0,0,0,0,0,0.2625359,0,2.2516015,0,0.17715926,0,0.077976584,0,3.412525,1.8351005,0,4.03203,0,0,0,0,0,0.27567926
SRR8487035_vRhyme_unbinned_195,2.9389727,0.7291446,1.7964339,0,0,9.304394,17.652197,0,0,0,0,0,0.7092974,0,1.3577796,0,4.6217365,0,0.21778816,0,1.6270431,0.10783273,0,1.4985142,7.0904264,0,0,0,0,0.44703886
SRR8487017_vRhyme_unbinned_186,6.7341485,0.82555544,1.211677,5.6919956,0,18.53779,16.796896,0,0,0,0,0,3.330628,0,19.768286,0,3.2545907,0,10.427767,0,3.2385106,9.604444,0,7.532515,2.6661255,0.15242974,0,0,0,0.4192452
SRR8487015_vRhyme_unbinned_29,45.29423,0.08910667,4.9116473,0.32913682,0,0.12574445,32.23272,0,0,0,0,0,29.382133,0,0.15687901,0,29.38839,0,46.784695,0,1.082925,0.18032417,0,0.17730871,22.058802,0,0,0,0.33825856,72.68391
SRR8487018_vRhyme_unbinned_693,68.14036,80.35922,13.691943,95.52687,0.5712558,152.69762,88.67632,0.06762726,0.35785654,0.1431952,0.26677534,0.21003366,72.08472,1.0175642,101.62069,0.24016617,60.365273,0.15718342,79.04039,0.6238431,71.384995,110.96203,0.13183635,133.46823,69.51551,0.7616218,0.59165967,0.09281658,0.8127892,73.26383
SRR8487010_vRhyme_unbinned_638,0.45411074,0,0,0,0,2.8206077,0.56856394,0,0,0,0,0,0,0,5.5313125,0,0.20677155,0,0,0,4.088308,8.49653,0,0.87752587,0.22165664,0,0,0,0,0
SRR8487014_vRhyme_unbinned_132,3.659526,0,1.028384,0,0,0.18657117,7.13864,0,0,0,0,0,0,0,0.57537824,0,7.8717365,0,3.6892488,0,0.5713616,0.21910563,0,1.7310885,4.880841,0,0,0,0,2.993038
SRR8487035_vRhyme_unbinned_95,1.9888232,0.105741836,0.9291037,0.58557963,0,0.3061582,7.9683323,0,0,0,0,0,3.633136,0,0,0,0.116809115,0,0.83936006,0,0,0,0,0,4.3179927,0,0,0,0,1.4934254
SRR8487020_vRhyme_unbinned_197,0.46716252,4.8922296,0,4.647808,0,0.5212059,0,0,0,0,0,0,0.48188004,0,1.9129609,0,0,0,0.58419055,0,5.2555785,2.9852033,0,2.854724,0.36319038,0,0,0,0,2.832885
SRR8487022_vRhyme_unbinned_126,0,0.1878485,0,21.052866,0,0,0,0,0,0,0,0,0.14103104,0,2.3024724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR8487016_vRhyme_unbinned_268,4.560292,2.4981754,0.49120915,2.6582353,0.06850224,2.277907,3.423702,0,0,0,0,0,2.539227,0,3.027036,0,3.417731,0,5.5181623,0,4.173495,3.2423286,0,2.2283132,3.0323436,0,0,0,0,6.5729804
SRR8487010_vRhyme_unbinned_574,0.6671657,3.0206587,0,3.0242515,0,8.464372,8.614771,0,0,0,0,0,0.2701597,0,0.96656686,0,0,0,0,0,0,0,0,2.892515,0,0,0,0,0,0
SRR8487017_vRhyme_unbinned_180,2.9682393,0.938674,0,0,0,1.5082207,3.299556,0,0,0,0,0,0.44611406,0,16.140656,0,3.4589453,0,0.5347612,0,0.27389374,3.8349514,0,0.7855296,0,0,0,0,0,0.9085232
SRR8487021_vRhyme_unbinned_226,4.738242,0.26310718,0.30478027,0.48103315,0,4.604009,7.7303777,0,0,0,0,0,0.4340401,0,2.4746723,0,2.4183886,0,3.3424442,0,1.4260216,2.6459522,0,2.532922,2.939784,0.09764842,0,0,0,0.3586353
SRR8487011_vRhyme_unbinned_202,0.26207137,1.8212736,0,3.0203638,0,3.8389783,0.17606717,0,0,0,0,0,0.33792862,0,3.3080475,0,0.42253324,0,0.29825053,0,11.167669,3.6107068,0,5.6718683,0.2524143,0,0,0,0,0.1620014
SRR8487017_vRhyme_unbinned_536,2.8763506,7.748673,0.16369668,7.815687,0,1.7354503,0.30037916,0,0,0,0,0,0.70606637,0,9.33308,0,1.2738389,0,2.873128,0,3.2738862,11.261043,0,2.6454976,0,0,0,0,0,3.9999526
SRR8487023_vRhyme_unbinned_7,14.773108,4.0051794,3.5040836,5.7290835,0,2.5425298,8.743327,0,0,0,0,0,12.4498005,0.09073705,4.373008,0,10.80986,0,12.579581,0.20826693,3.6829681,3.9819722,0,3.4513943,6.7032866,0,0,0,0,18.11235
SRR8487017_vRhyme_unbinned_568,1.1321876,4.3883576,0.5379248,2.241375,0,2.0638971,1.1885903,0,0,0,0,0,0.4728001,0,5.3719473,0,2.1373563,0,1.7804626,0,2.3951416,2.1032434,0,5.530689,0.2886678,0,0,0,0,2.9223413
SRR8487014_vRhyme_unbinned_388,14.573466,0,2.1983979,0,0,0,22.062548,0,0,0,0,0,23.371119,0,0,0,12.401954,0,11.875782,0,0.22956216,0,0,0,13.461429,0,0,0,0.6306375,29.641611
SRR8487020_vRhyme_unbinned_152,0,9.054863,0,0,0,0,0,0,0,0,0,0,0,0,6.056004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR8487022_vRhyme_unbinned_77,0.6368193,6.4666986,0,9.16318,0,1.2319037,0.4301687,0,0,0,0,0,0.55566263,0,1.250988,0,0.506506,0,0.92684335,0,2.6382651,1.2851084,0,6.449928,0.18544579,0,0,0,0,0.93359035
SRR8487034_vRhyme_unbinned_306,3.020539,0.11771813,0.28617954,1.0597258,0,2.1682513,0.60287863,0,0,0,0,0,1.398277,0,0.8210327,0,2.2092242,0,1.1227084,0,0.16278826,0.55596995,0,1.2674266,1.4316857,0,0,0,0,3.5142617
SRR8487035_vRhyme_unbinned_670,14.817972,0,0,0,0,2.5772696,22.568338,0,0,0,0,0,0,0,0,0,12.302456,0,11.653577,0,2.9427888,0.69492567,0,0.7287287,15.545238,0,0,0,0,0
SRR8487010_vRhyme_unbinned_264,0,0.4594175,0,4.427374,0,2.8158107,2.493759,0,0,0,0,0,2.383593,0,0,0,0.97137177,0,0.10290008,0.2429361,0,0,0,0.19878283,0,0,0,0,0,0.23989318
SRR8487014_vRhyme_unbinned_272,5.8782425,2.3265107,2.7701304,2.443095,0,0.06357775,0.7525116,0,0,0,0,0,3.0417604,0,5.7159996,0,3.08577,0,3.4988754,0,0.7153996,0.95389116,0,1.0889189,1.4451193,0,0,0,0,6.2033286
SRR8487016_vRhyme_unbinned_272,2.0647461,2.102762,0.52529454,2.5110385,0,2.5841005,2.978121,0,0,0,0,0,1.7726958,0,2.5788536,0,2.5202456,0,2.7440848,0,1.8550638,2.1924562,0,1.5966736,0.98079395,0,0,0,0,2.96733
SRR8487034_vRhyme_unbinned_361,3.0977113,6.244932,0.21999066,8.369827,0,7.2,2.443064,0,0,0,0,0,3.544325,0,4.86156,0,2.566371,0,3.6632414,0,4.458664,5.790098,0,6.389351,1.5347968,0,0,0,0,5.8459597
SRR8487014_vRhyme_unbinned_98,6.931053,0.13245575,0.6485272,0.43339422,0,1.0546492,7.2685227,0,0,0,0,0,1.0952741,0,0.8034473,0,4.771241,0,3.7990804,0,0.6884172,1.549579,0,0.6648401,3.7512124,0,0,0,0,2.6783607
SRR8487036_vRhyme_unbinned_446,4.0141854,2.228416,0.1593927,2.1049626,0,1.1603445,4.233356,0,0,0,0,0,5.6250625,0,0.61314297,0,2.9845004,0,3.9616587,0,1.5591208,0.7783367,0,1.3411738,5.458373,0,0,0,0.13351461,6.7572174
SRR8487021_vRhyme_unbinned_276,25.837023,4.401328,2.4033313,8.326059,0,1.1311406,44.149906,0,0,0,0,0,8.427051,0,1.4183006,0,25.202614,0,11.809193,0.08064516,0.26881722,2.375606,0,3.9479232,15.171938,0,0.34187225,0,0.10647269,16.747313
SRR8487034_vRhyme_unbinned_48,0.38411045,0,0.174731,0.07586113,0,0,1.1773702,0,0,0,0,0,9.353048,0,0,0,0.8505786,0,0.15801583,0,0,0,0,0,4.168302,0,0,0,0,2.3472288
SRR8487020_vRhyme_unbinned_403,1.0094044,7.947457,0.09582183,5.143686,0,2.0941842,1.6814673,0,0,0,0,0,1.2602348,0,1.4443924,0,2.866467,0,1.0418752,0,3.4156647,2.414261,0,5.5202827,0.5721705,0,0,0,0,4.3280306
SRR8487019_vRhyme_bin_5,1.9803343,2.4299364,0.23772854,2.1418386,0,2.186917,5.0858216,0,0,0,0,0,0.7189042,0,1.5015687,0,2.8308804,0,2.3933573,0,1.2562677,2.0018396,0,3.693249,1.5857506,0,0,0,0,2.267163
SRR8487034_vRhyme_unbinned_473,1.1298655,6.323602,0.06785209,9.213641,0,1.0465322,0.091295116,0,0,0,0,0,1.9888535,0,3.641012,0,1.674363,0,1.9106511,0,4.7869782,9.243365,0,4.718595,0.6725938,0,0,0,0,2.0659943
SRR8487016_vRhyme_unbinned_582,1.159832,77.87898,1.6122817,9.760598,0,0.19186302,1.1474396,0,0,0,0,0,5.3846493,0,4.6224585,0,10.880669,0,1.2295017,0.16825514,3.4128723,0.70897466,0,12.161194,3.857776,0,0,0,0.9607459,108.70782
SRR8487031_vRhyme_bin_1,17.349052,19.595705,1.3723079,16.055912,0.65624005,3.5758371,12.562598,0,0.15944318,0.3589159,0.39713055,0,8.099985,0.27124062,4.9586396,0.5614071,20.646547,0,16.522894,2.5647376,3.8203256,12.045271,0,28.561783,9.633124,0.14917152,6.072895,0,0.24476229,15.243724
SRR8487021_vRhyme_bin_23,3.8642223,1.1613944,1.1549945,2.0295334,0,1.6784065,2.8654118,0,0,0,0,0,2.9643395,0,2.7007508,0,2.8918989,0,3.6734571,0.35595423,0.76430243,1.7069417,0.12694085,1.041364,1.3308712,0,0,0,0,4.7618074
SRR8487023_vRhyme_unbinned_208,2.5538797,0.1293246,0.5928425,0,0,14.953033,4.697625,0,0,0,0,0,0.8162334,0,3.2521665,0,4.4641795,0,3.309453,0,0.8545346,4.2577233,0,6.978964,1.6639545,0,0,0,0,0.7066878
SRR8487014_vRhyme_unbinned_445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.596396,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR8487017_vRhyme_unbinned_436,6.776025,0.8230133,5.7490296,4.8877172,0,8.685338,7.817108,0,0,0,0,0,2.1839042,0,5.7372193,0,1.5805635,0,6.4391766,0,0.71140546,0.37236375,0,2.6699848,0.85507,0,0,0,0,3.3757381
SRR8487035_vRhyme_bin_91,0.647574,0,0.059958432,0.17378342,0,2.001161,5.1941805,0,0,0,0,0,0.37556082,0,0.5936501,0,0.27559665,0,0.715029,0,0.96660215,0.7071167,0,0,5.8828783,0,0,0,0,0.25019708
SRR8487018_vRhyme_unbinned_427,4.113905,7.2748246,0.19819604,10.356401,0,0.22054598,1.0656929,0,0,0,0,0,3.9998403,0,0.083333336,0,12.380588,0,0.63577586,0,1.4496328,0.7199074,0,2.8539271,4.620849,0,0,0,0,13.534802
SRR8487035_vRhyme_unbinned_162,2.6754568,0,0.85189253,0,0,5.594239,10.4111595,0,0,0,0,0,0.5101744,0,1.8771358,0,2.1788976,0,0,0,5.305915,0,0,1.4694767,3.010916,0,0,0,0,0
SRR8487020_vRhyme_unbinned_381,0,6.5484066,0,5.7094283,0,0.69944775,0.08723135,0,0,0,0,0,0,0,0,0,10.239337,0,0.4603766,0,0,1.8510879,0,1.8913434,0,0,0,0,0,14.573757
SRR8487019_vRhyme_unbinned_5,0.69049585,0.53502065,0,3.863533,0,2.314153,0.2553719,0,0,0,0,0,0.20309918,0,2.6934917,0,0.9677686,0,1.1795454,0,0.28605372,8.609608,0,2.0823348,0,0,0,0,0,0.3195248
SRR8487010_vRhyme_bin_82,0.70507264,0.74166596,0,0.38709038,0,5.2596087,4.6184044,0,0,0,0,0,0,0,2.6997197,0,1.7471607,0,1.0369616,0,0.45823774,2.82621,0,1.9969411,0,0,0,0,0,0.11581273
SRR8487034_vRhyme_unbinned_101,0,0.19344361,0.2204094,1.1423068,0,0,2.2254703,0,0,0,0,0,8.615378,0,0.47805727,0,2.7028477,0,0,0,0,0,0,0,1.7225621,0,0,0,0,2.8412266
SRR8487011_vRhyme_unbinned_110,3.540692,6.2567534,0.26564252,6.0811253,0,5.6783466,2.7706914,0,0,0,0,0,1.8179857,0,7.321567,0,2.9134374,0,4.1304913,0,6.627168,9.359368,0,6.1056356,1.5844481,0,0,0,0,4.670061
SRR8487020_vRhyme_unbinned_192,3.855943,4.4768233,0.5234956,2.7863066,0,0.96374655,2.0434828,0,0,0,0,0,2.0146716,0,1.5429513,0,2.17744,0,4.827557,0,2.3443546,4.0460343,0,1.6546885,1.0870721,0,0,0,0,9.181268
SRR8487022_vRhyme_unbinned_532,0.676615,0.5517258,0.21030444,12.389901,0,0.11403866,0.55752236,0,0,0,0,0,3.447939,0,0.8964526,0,0.3616853,0,0.113990754,0,5.34329,0,0,0.5110302,3.0355217,0,0,0,0,4.289995
SRR8487017_vRhyme_unbinned_708,0.40084636,2.6545088,0,2.2859647,0,4.010136,0.40826195,0,0,0,0,0,0.320403,0,3.6805239,0,0.5494005,0,0.69104284,0,0.9902871,2.4861462,0,5.401874,0.16693199,0,0,0,0,0.70607555
SRR8487021_vRhyme_unbinned_431,6.4595337,0,0.52754354,0.07753806,0,3.244004,6.631256,0,0,0,0,0,2.1869457,0,1.848976,0,5.660497,0,5.7285075,0,3.0521302,3.6078196,0,2.4076223,4.421531,0,0,0,0,4.1456575
SRR8487035_vRhyme_unbinned_629,0.8183682,0,0,0,0,3.1528063,45.677006,0,0,0,0,0,0,0,0.108912304,0,1.2579753,0,0.5427972,0,0,0.41078156,0,0,1.2321062,0.20785847,0,0,0,0.39037243
SRR8487034_vRhyme_unbinned_261,28.541653,14.714631,0.77839977,32.883877,0,18.567884,18.753374,0,0.12226979,0,0,0,32.541325,0,5.0830865,0,16.632421,0,22.631105,0.10909889,10.200966,19.665678,0,17.40347,13.482603,0,0,0,0,20.921524
SRR8487036_vRhyme_unbinned_256,20.391031,4.177215,1.2255912,8.089,0,2.966343,12.161907,0,0,0,0,0,9.488078,0,7.073398,0,8.344814,0,19.199883,0,11.016975,9.163478,0,2.9201255,16.501717,0,0,0,0.2491414,26.049849
SRR8487035_vRhyme_bin_48,4.027698,0.35981542,0.74300855,1.5947802,0,2.1211176,9.237843,0,0,0,0,0,2.0690627,0,0.7061929,0,1.8266906,0,6.418123,0,0.36578712,2.172422,0,0.50826573,2.3189468,0,0,0,0,2.412732
SRR8487035_vRhyme_unbinned_631,0,0,0.3056176,0,0,13.614462,10.858112,0,0,0,0,0,0.59501946,0,6.6301813,0,3.1123521,0,0,0,0.672458,0.34259948,0,7.0103416,0.49846944,0,0,0,0,0
SRR8487010_vRhyme_unbinned_666,4.088584,8.006211,1.2566174,9.169942,0,17.437967,10.0515585,0,0,0,0,0,8.143391,0,9.217969,0,4.300747,0,2.0391767,0,3.5843618,2.4885108,0,6.660888,1.3194625,0,0,0,0,7.4831924
SRR8487010_vRhyme_unbinned_270,2.184424,5.6716228,0.50934887,1.7233932,0,2.4885623,1.6143112,0,0,0,0,0,1.3424187,0,5.725946,0,1.318557,0,2.8416572,0,7.627337,4.8889017,0,6.626699,0.5640929,0,0,0,0,2.7445133
SRR8487023_vRhyme_unbinned_399,32.118687,0,6.0263405,0,0,0,49.764072,0,0,0,0,0,4.838963,0,0,0,11.745171,0,17.270323,0,0,0,0.12457391,0,9.506146,0,0,0,0,25.859726
SRR8487017_vRhyme_unbinned_452,5.2669697,1.9919192,2.2643435,2.2047474,0,0.07606061,0.5523232,0,0,0,0,0,2.719798,0,4.5118184,0,2.8735354,0,2.5966666,0,0.8058586,0.80434346,0,1.3445455,1.4384849,0,0,0,0,5.2033334
SRR8487017_vRhyme_bin_76,0.3707135,1.0267116,0,1.8566959,0,5.364842,0.56026953,0,0,0,0,0,0,0,5.329202,0,0.26605704,0,0.69033813,0,1.7463603,3.3371196,0,1.4039706,0,0,0,0,0,0.49859223
