,SRR9162899,SRR9162906,SRR9161507,SRR9162908,SRR9161510,SRR9161509,SRR9162905,SRR9161500,SRR9161503,SRR9162907,SRR9161502,SRR9162900,SRR9161506,SRR9162904,SRR9161505,SRR9161501,SRR9161504,SRR9162901,SRR9162903,SRR9162902
SRR9161507_vRhyme_unbinned_44,0,0,15.804359,0,0,0,0,0,0,0,0,0,0.4540441,0,0,0,0,0,0,0
SRR9161509_vRhyme_unbinned_151,6.7063284,3.024992,42.685318,2.6427884,0.7192419,18.221844,0,18.626856,1.063283,3.2510118,2.507035,44.56775,0,0.204947,0,30.293736,40.871185,2.2458723,2.4954064,0
SRR9161503_vRhyme_bin_15,0,1.4629837,1.0829076,0,0,0,0,0,17.287214,0,0,0,0,0,0,0.3240784,0,0,0,1.2916116
SRR9161503_vRhyme_unbinned_137,0,0,0,0,0,0,0,0,17.977064,0,0,0,0,0,0,0,0,0,0,1.2523643
SRR9161507_vRhyme_unbinned_80,0.6278606,1.6406629,36.885685,0.1526856,18.24321,0,0,1.7344866,0,0,4.1423492,0,0,0,0.76179594,0,0.80818194,0.22268161,0,0
SRR9161506_vRhyme_unbinned_16,0,0,0,0,0,0,0.68183815,0,0,0,0,0,14.281369,0,0,0,0,0,0,0
SRR9161502_vRhyme_unbinned_158,0,0,0,0,0,0,0,0,0,0,15.916971,0,0,0,0,0,0,0.6136488,0,0
SRR9161510_vRhyme_bin_8,0,0,0,0,13.850459,0,0,0,0,0,0,0,1.5368476,0,0,0,0,0,0,0
SRR9161501_vRhyme_unbinned_90,0.49770734,0,0,1.7351226,45.535637,7.1883473,0,93.169655,1.1583184,0.24698465,15.042265,0.4284041,0,0,0.39989534,26.287256,0.6587171,0.8367474,0,0
SRR9161507_vRhyme_unbinned_27,0,0,10.950308,0,0,3.205596,0,0,0,0,0,0,0,0,0,0,2.0877447,0,0,0
SRR9161506_vRhyme_unbinned_274,0,0,0,0,0,2.8381834,0.29323858,0,1.490231,0,1.1439848,0,32.747543,0.112652816,1.6164967,0,0,0,0,0
SRR9161506_vRhyme_unbinned_121,0,0,0.12313591,0,0,0,1.9448576,0,0,0,0,0,53.34301,0,0,0,0,0,0,0
SRR9161509_vRhyme_unbinned_15,0,0,0,0,0,24.522345,0,0,0,4.6512265,0,0,0,0,0,0,0,0,0,0
SRR9161502_vRhyme_unbinned_174,0,0,0,0,0,0,0,0,0,0,57.315144,0,0,0,0,0,0,30.796614,0,0
SRR9161502_vRhyme_unbinned_193,0,0,0,0.34483746,0,17.763855,0,0,2.241873,0.11506516,46.7935,0,0,0,0,0.44350564,24.784834,2.641916,0,0
SRR9161507_vRhyme_unbinned_115,0,0.80474675,12.911229,0,0,4.820829,0.09139214,0,0,0.65774,5.6108394,0,0.4849451,0,0,0,0,0.30499467,0,0
SRR9161505_vRhyme_bin_14,0,0,0,0,0,0,0,0,0.25124344,0,0,0,0,6.0901465,41.313187,0,0,0,0,0
SRR9161509_vRhyme_bin_20,5.2490354,3.4958103,51.847603,0,0,11.112404,2.54457,19.19096,2.9053197,2.7753031,25.98666,10.252122,58.027344,0.16400221,0.19625138,32.26913,32.280735,8.936163,3.4746692,0.20523705
SRR9161506_vRhyme_unbinned_374,0,0,0,0,0,0,0.10689976,0,0.49745646,0,0.3661245,0,18.234936,0,0,0.47481552,0,0,0,0
SRR9162906_vRhyme_unbinned_42,4.434199,12.0946455,3.8976023,16.120426,4.72075,5.595277,3.4187849,1.7743826,6.3510003,4.4605193,2.0475032,12.198485,22.056606,0,0,22.368938,1.8236885,0.79268074,0.3731747,2.9314044
SRR9161503_vRhyme_unbinned_62,0,0,0,0,0,0,0,0,473.84702,0,0,0,0,3.3253713,13.382531,0,0,0,0,27.981836
SRR9162908_vRhyme_bin_9,0,0.10515964,4.1064863,37.413578,9323.755,0,0.06720947,0.49394688,0,0,0,0,1.4448053,0,0,0,0,0,0,0
SRR9161502_vRhyme_unbinned_5,0,0,0,0,0,0,0,0,0,0,36.322903,0,0,0,0,0,0,2.9160075,0,0
SRR9161503_vRhyme_unbinned_55,0,0,0,0,0,0,0,0,31.25343,0,0,0,0,0,0,0,0,0,0,1.2163539
SRR9162900_vRhyme_unbinned_12,0,4.8966646,55.283764,0,0,0,0,0,0,0,0,10.975968,0,0,0,25.064405,0,0,0,0
SRR9161509_vRhyme_unbinned_118,0,0,0,0,0,307.48636,0,0,9.466848,3.108828,0,0,0,0,0,0,0,0,0,0
SRR9161502_vRhyme_unbinned_38,0,0,0,0,0,13.412989,0,0,0,0.44448513,78.688705,0,0,0.18818288,2.5403771,0,0.23664774,2.7124457,0,0
SRR9161502_vRhyme_unbinned_51,0,0,0,0,0,0,0,0,0,0,62.742474,0,0,0,0,0,0,1.3320332,0,0
SRR9161507_vRhyme_unbinned_144,0,2.9356527,18.605467,0,0,0,0,0,0,0,1.0517168,0,0,0,0,0,0,0,0,0
SRR9162908_vRhyme_unbinned_65,0,0.67345405,0,10.203729,0,0,0,0,0.2840488,0,0,0,0,0,0,0,0,0,0,0.2780852
SRR9161502_vRhyme_unbinned_95,0,0,0,0,0,0,0,0,0,0,12.278951,0,0,0.2697649,6.250191,0,0,3.227556,0,0
SRR9161506_vRhyme_bin_71,0,0,0,0,0,0,0.8816809,0,0,0,0,0,17.091312,0,0,0,0,0,0,0
SRR9161505_vRhyme_unbinned_123,0,1.921908,3.338529,0.53787106,0,4.5310564,0,0,1.8783582,0,4.332498,0,1.0093209,2.2424219,17.857836,0,1.4891517,0.25871387,0.3559176,0
SRR9161506_vRhyme_unbinned_76,0,7.099889,7.890488,13.895578,8.293542,3.5958326,1.5037379,0.44862413,13.404088,1.492922,1.5781772,0.3356927,25.243996,0,0,0.6474471,2.1440275,0.22268173,0.25679976,3.216717
SRR9162908_vRhyme_unbinned_63,2.148051,3.8448277,1.9187593,37.248127,0.6211582,5.609164,1.5548164,0.29872563,10.873782,2.4243815,42.976013,0.8213081,19.120409,0.8384558,1.9882871,4.0826464,3.7268553,5.4792914,4.8237443,4.2254496
SRR9161503_vRhyme_unbinned_107,0,0,0,0,0,0,0,0,44.81097,0,0,0,0,0,0,0,0,0,0,3.4830604
SRR9161501_vRhyme_unbinned_94,0,0,0,0,0,0,0,0,0.756393,0,0,1.0082945,0,0,0.5962315,272.54416,0,0,0,0
SRR9161507_vRhyme_unbinned_53,3.2153215,3.6350517,45.107193,3.6598938,1.6516728,0,0,12.202291,0.09358846,0,0,3.7115881,0,0,0.13203618,2.2601235,0,0,0,0
SRR9161503_vRhyme_unbinned_38,0,0,0,0,0,0,0,0,1063.8428,0,0,0,0,0,0,0,0,0,0,28.003944
SRR9161502_vRhyme_unbinned_7,0,0,0,0.77237135,0,1.1056824,0.15487584,0,14.047051,0,42.544273,0,7.2612944,0,0,0,9.20842,4.0778394,2.803159,2.3149054
SRR9161506_vRhyme_unbinned_370,0,0,0,0,0,3.2936172,0.859479,2.6821833,0,0.057804078,0,0,28.80379,0,0.6693702,0,0,0,0,0
SRR9161500_vRhyme_unbinned_38,0,0,0,0,0,0,0,93.644684,0.104312114,0,0.47293633,0,0,0,0,0,0,0,0,0
SRR9161506_vRhyme_bin_65,0,0,0,0,0,2.8544111,0.61490744,0,0,0.37135386,4.015123,0,12.437945,0,0,3.9396114,0,0.12046958,0,0
SRR9161506_vRhyme_unbinned_213,0,0,0,0,0,0,1.0885696,0,0,0,0,0,19.876291,0,0,0,0,0,0,0
SRR9161509_vRhyme_unbinned_101,0.92115027,0,0,0,0,27.524015,0,958.9734,0,3.3211708,0,0,0,0.5315399,2.7613895,0,0,0,0,0
SRR9161509_vRhyme_unbinned_7,0,0,0,0,0,182.1404,0,0,0,1.2560258,0,0,0,0,0,0,0,0,0,0
SRR9161500_vRhyme_unbinned_70,1.5137819,0,0,0,0.38106945,0,0,26.30911,0,0,2.7169402,0,0,0,0.46163303,0,0.11573921,0,0,0
SRR9161507_vRhyme_unbinned_139,0,0,25.591162,0,5.318595,0,0,3.0901277,0.19391099,0,0,0,3.9053013,0,0,0,0,0,0,0
SRR9161502_vRhyme_unbinned_228,0,0,0,0,0,0,0,0,0,0,16.554369,0,0,0,0,0,0,0.30156994,0,0
SRR9161501_vRhyme_unbinned_37,0.37178472,0,0,0,0.54372776,0.1352394,0.5156312,0.27305105,0,0,19.140285,0,20.118618,0,1.0296794,15.480412,0,1.1297982,0,0
SRR9161505_vRhyme_unbinned_113,0,0,0,0,0.103202246,1.670942,0,0.7738894,0.44619045,0,1.6036694,0.1297885,0,0.3296526,12.04935,2.261191,0,0.19689119,0,0
SRR9162903_vRhyme_unbinned_67,0,0.8998883,0.20565593,0.1338238,0,0,0,2.0281556,0,0,0,0.23042776,0,0,0,0.48941454,1.0397654,0,9.759328,0
SRR9161509_vRhyme_unbinned_14,0,0,0,0,0.38845164,113.11477,0.07054951,0,0,1.8124642,0,0,5.39668,0,0,0,0,0,0,0
SRR9162907_vRhyme_unbinned_8,0,0,0,0,0,23.468237,0,0,0,7.3051977,0,0,0,0,0,0,0,0,0,0
SRR9162905_vRhyme_unbinned_6,13.077622,8.322888,8.196273,23.503231,0.14419898,58.56575,5.898257,0.8881875,5.5734897,12.561617,78.37143,3.3286746,59.60099,0.45769462,0.7122783,21.825293,5.10024,6.75789,4.179065,3.7657049
SRR9161502_vRhyme_unbinned_211,0,0,0,0,0,0,0,0,0,0,141.70654,0,0,0,0,0,0,10.463231,0,0
SRR9161502_vRhyme_unbinned_286,0,0,0,0,0,4.8486285,0,5.5688405,1.0841526,0.25168562,20.321323,0,0,0,0.68567604,0,0,1.1512172,0,0
SRR9161510_vRhyme_unbinned_10,0,0,0,0,23.301022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR9161502_vRhyme_unbinned_187,0,0,0,0,0,0,0,0,1.5263724,0,334.6295,0,0,0,0,0,0,20.792274,0,0.5851914
SRR9162905_vRhyme_bin_1,0,0,0,0,0,0,4.554064,0,0,0,0,0,55.160244,0,0,0.9124597,0,0,0,0
SRR9161507_vRhyme_unbinned_168,0.4560877,29.578463,103.60846,0,0,12.042516,3.1104789,0.6963898,0,2.6344264,0.71925104,0,42.024414,0,0,0,0.21288921,0,0,0
SRR9161505_vRhyme_unbinned_47,0,0.3232272,2.4142547,0,0,1.0426917,0,0,0.11635311,0.1723589,0.6364689,0,7.370405,5.8528943,50.136612,0,0,0,0,0
SRR9161502_vRhyme_unbinned_212,0,0.3548698,2.6863816,0,0,0,0,0,3.2861888,0,19.086575,0.11421836,0.72024,0,0.31758276,5.786135,0,1.4308368,0,0.2767599
SRR9162905_vRhyme_unbinned_31,0,0,0,0,0,0,7.0180674,0.3034452,0,0,0.13904163,0,66.21243,0,0,0,0,0,0,0
SRR9161500_vRhyme_unbinned_150,3.8691993,0,0,0,0,0,0,2447.6577,0,0,0,0,0,0,0,0,0,0,0,0
SRR9161503_vRhyme_bin_11,0.18177949,0,0,0,0,0,0.16184907,0.51702505,14.980348,0,1.4461305,0.41735446,1.4946889,0,0,0.7002665,0.47087234,0.21719901,0,1.7808579
SRR9161501_vRhyme_unbinned_5,1.4230559,0,0,0.15209486,0,0.32835153,0,0,0,0.64579284,0.30070242,11.408259,0.26702535,1.4195685,2.5050068,28.677229,0.7135954,0,1.9363323,0
SRR9162900_vRhyme_unbinned_28,0,1.3267545,8.2048645,0,0,5.022051,0,0.23269993,0,0.19275956,15.647724,45.047195,0,0,0,121.77669,0,4.209492,0,0
SRR9161506_vRhyme_unbinned_344,0,0,0,0,0,0,0.8476445,0.29554984,0,0,0.3089345,0,19.153318,0,0.64277506,0,0,0,0,0
SRR9161500_vRhyme_unbinned_59,1.643213,0,0,0,0,0,0.07686726,80.749466,0.22395027,0,6.4734426,0,4.43051,0,0,0,0,0.31711978,0,0
SRR9161509_vRhyme_unbinned_122,1.5428108,0.09872691,3.3936179,1.0435597,0,33.114826,0,6.644866,0,4.6250625,1.0577468,0,2.4308121,0,0.22807455,0,0,0,0,0
SRR9161500_vRhyme_unbinned_104,0,0,0,0,0,0,0,84.26401,0,0,0,0,0,0,0,0,0,0,0,0
SRR9162900_vRhyme_unbinned_23,0,0,0,0,0,0,0,0,0,0,0,13.184778,0,0,0,21.636715,0,0,0,0
SRR9162908_vRhyme_unbinned_28,0,1.2700142,1.4929733,8.027712,0,1.6064266,0.28430444,0,0.7851729,0.44512868,16.14156,0.4204958,5.5272384,0.18972051,2.017764,5.818806,1.351729,0.8723354,0.45041844,0.23464392
SRR9161501_vRhyme_unbinned_58,0.5650092,0,0,0,0,0,0,5.9430404,0,0,28.367332,42.720707,0,0,0.9502751,66.68932,0,6.2193804,0,0
SRR9161506_vRhyme_unbinned_171,0,0,0,0,0,0,0.2306971,0,0,0,0,0,15.18537,0,0.06460352,1.1256642,0,0,0,0
SRR9161507_vRhyme_unbinned_136,0,0,14.947417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR9161509_vRhyme_unbinned_294,0,0.47536483,0.4363722,0.6632669,0,45.776245,0.21394947,0,0.1814687,9.182332,1.7069669,0.16915111,1.5243213,0,0,3.2753806,0,0.24054605,0,0
SRR9161503_vRhyme_unbinned_147,2.2145638,0,0.14979865,0.23879316,0,6.533373,0.5381924,9.279065,9.702977,1.295438,4.917343,0,10.339935,0,0.65029377,0,0.19772892,0.3328052,0,1.5622236
SRR9161503_vRhyme_unbinned_7,0,0,0,0,0,0,0,0,388.75165,0,0,0,0,0.66232723,1.4377364,0,0,0,0,18.236706
SRR9161506_vRhyme_unbinned_356,0.5737455,0.621702,2.3328764,7.413244,5.417434,0.95020694,9.124935,2.7623124,0,0.54622346,3.3505433,38.543198,145.11653,0,0,145.3137,10.597025,1.7096483,0.8633471,0
SRR9161503_vRhyme_unbinned_66,0,0,0,0,0,0.15025884,0,0,57.161476,0,0.18589301,0,0.1531924,0,0,0,0,0,0,7.9786887
SRR9161509_vRhyme_unbinned_141,0,0,0,0,0,32.837334,0,0,0,5.4055395,0,0,0,0,0,0,0,0,0,0
SRR9162905_vRhyme_unbinned_17,0,3.118839,2.3498366,0,0,0,21.701529,0.3117577,0,0,0,0,217.40721,0,0,0,0,0,0,0
SRR9161507_vRhyme_unbinned_129,1.6398827,5.037479,25.930342,0.92258185,0.90422106,3.2632027,0,3.3431761,0,0.42106757,1.1203861,0.11849328,6.133163,0,0,1.5655878,8.112531,0,0.4399962,0
SRR9161509_vRhyme_unbinned_187,0,0,0,0,0,31.095058,0,0,0,0.23661456,0,0,0,0,0,0,0,0,0,0
SRR9162903_vRhyme_unbinned_5,0,0,0,0,8.639884,0,0,0,0,0,0,0,0,0,0,0,38.223682,0,4.9170623,0
SRR9161507_vRhyme_unbinned_32,0,0,15.346208,0,0,4.248655,1.1778337,0.42102066,0,0,5.6656833,0,46.492535,0,0,0,2.0669155,0,0,0
SRR9161510_vRhyme_unbinned_21,0,0,0,0,30.994297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR9162907_vRhyme_unbinned_40,0,0,0,0,0,53.356373,0,0,2.072977,6.0068355,0,0,0,0,0,0,0,0,0,0.07763445
SRR9161505_vRhyme_unbinned_79,0.5847089,1.7154648,24.94404,0,0,13.20346,0,3.6153147,2.978872,3.7707133,6.883303,0,0,6.349459,23.163929,0,0,0,0,0
SRR9161509_vRhyme_unbinned_228,0.08131,0,0,0.7325428,1.0229626,11.748447,0,6.230849,2.1592321,0.45915678,0.8973273,0.12036514,0,0,1.7433653,5.41709,3.9616978,0,1.1028609,0.1263881
SRR9161510_vRhyme_unbinned_30,0,0,0,0,109.824585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR9161507_vRhyme_unbinned_128,0,0.6691098,14.776963,0,0,3.4337242,0,0.15702736,0,0.120158136,0.5906628,0,0.120202556,0,0.47956645,0,1.6301973,0,0.18634506,0
SRR9161505_vRhyme_unbinned_51,3.6285577,1.0361284,3.1701007,2.9894586,0.37594634,32.94269,2.1470053,5.18275,17.75726,4.2738857,14.117872,0,40.635456,3.9696214,32.517395,0,5.8157163,1.6528989,0.3663632,1.301102
SRR9161509_vRhyme_unbinned_252,0,0,0,0,0,15.508917,0,0,0,0.5577384,0,0,0,0,0,0,0,0,0,0
SRR9161509_vRhyme_unbinned_107,0,0,0,0,0,39.64851,0,0,0,0.76365095,0,0,0.24072874,0,0,0,0,0,0,0
SRR9161505_vRhyme_unbinned_66,0,0.09014287,0.80552983,0.25932777,0,9.612601,0,0.56902045,1.8703876,0.5099188,5.150581,0,7.089937,7.27454,55.186966,0,0,0.21872751,0,0
SRR9161503_vRhyme_unbinned_146,0,0,0,0,0,0,0,0,77.79742,0,0,0,0,0,0,0,0,0,0,3.3652134
SRR9161502_vRhyme_unbinned_1,0,0,0,0,0,0,0,0,1.9772371,0,22.744596,0,0,0,0,0,0,3.608959,0,0
SRR9161503_vRhyme_unbinned_26,1.8218955,1.0682504,6.6638384,0,0,0,0.16786073,5.0149574,268.37808,0,4.458962,4.113562,3.80543,4.5573783,15.36042,5.6544747,4.0481396,1.515083,0.15994218,11.192057
SRR9161505_vRhyme_unbinned_67,0,0,0,0,0,0.43168703,0,0,0,0,0.2704789,0,0.6509031,5.7543283,12.022184,0,0,0,0,0
SRR9161503_vRhyme_unbinned_94,0,0,0,0,0,0,0,0,813.1821,0,0,0,0,0,0,0,0,0,0,23.767036
SRR9161510_vRhyme_unbinned_96,0,0,0,4.8765116,8.428638,1.8069745,0,0,0,0.16154087,0.74723727,0,0,0,0,0,0,0,0,0
SRR9161510_vRhyme_unbinned_44,0,0,0,0.63519204,409.86148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR9161504_vRhyme_unbinned_56,0.09714845,0,0,0,0,29.414919,0,17.283245,3.8967478,0.28734508,3.8804865,0.3149753,0,0.45070356,5.061877,4.0383,36.050182,0.07450377,7.2815676,0.22202031
SRR9161502_vRhyme_unbinned_287,0,0,0,0,0,0,0,0,0,0,17.521591,0,0,0,0,0,0,0.7058556,0,0
SRR9161502_vRhyme_unbinned_63,0,0,0,0,0,0,0,0,0,0,25.42762,0,0,0,0,0,0,0,0,0
SRR9161506_vRhyme_unbinned_170,0,0,6.246023,1.772073,5.27262,4.775608,2.664759,0.7001936,43.0202,0.22312936,38.0101,0,68.0691,7.412928,151.02113,1.0248295,0,1.4190725,0,0.92180794
SRR9161503_vRhyme_unbinned_114,0.13143513,0.5055536,2.5685825,0,0,6.2202926,0.24100846,0,19.611866,0.63672423,13.168018,0,7.7837625,1.1112483,5.9660616,0,0.2767983,0.5930007,0.120151624,3.4657087
SRR9161500_vRhyme_unbinned_94,5.1278405,0.094684385,0.40093023,0.63109636,0,2.6527574,0.19209303,20.915747,2.7360797,0.24704319,6.661661,0,8.988306,0.22777408,2.154485,0,13.9131565,0.43641195,0.18186046,0.2995349
SRR9161502_vRhyme_unbinned_55,0,0,0,0,0,3.05347,0,0,0.31886354,0.07685142,16.529484,0,0,0,0,0,0,0.98938054,0.10032604,0
SRR9161500_vRhyme_unbinned_101,0.4094496,0,3.8270257,1.334128,9.856509,1.6297055,0.3542765,46.966217,22.482689,0,18.757244,0,11.10457,2.1536317,36.745358,2.6508613,0,0.67356193,0,0.41374794
SRR9161500_vRhyme_unbinned_142,1.834503,0,0.17546658,0.15632477,1.9938587,0.70896477,0,36.775963,0,0,0,0,1.9330037,0,0,0,0,0,0,0
SRR9161506_vRhyme_unbinned_334,0,0,0,0,0,0,1.1661671,0,0,0,0,0,19.765955,0,0,0,0.17136812,0,0,0
SRR9161500_vRhyme_unbinned_20,0,0,0,0,0,0,0,25.724764,0.16404776,0,0,0,0,0,0.3848523,0,0.167379,0,0,0
SRR9161502_vRhyme_unbinned_241,0,0,0,0,0,0,0,0,0,0,54.49785,0,0,0,0,0,0,3.738975,0,0
SRR9161506_vRhyme_unbinned_412,0,0.8473216,4.779194,0,0,0,6.4729505,0.14518738,0,0,0,0,103.78154,0,0,0,0,0,0,0
SRR9161505_vRhyme_unbinned_112,0,0,0.16322136,0,0,0.7947459,0.19336778,0,0.34500432,0,1.4586993,0,6.6022396,2.4458225,32.733677,0,0,0,0,0
SRR9161502_vRhyme_unbinned_275,0,0,0,0,0,0,0,0,0,0,80.40422,0,0,0,0,0,0,2.2313945,0,0
SRR9162900_vRhyme_unbinned_50,4.124153,0,0,0.48602644,0.21324526,2.0378556,2.8768632,12.603659,7.431402,0.13143632,1.0293021,3.7911584,43.779472,0,0,8.933266,5.845952,0,0.117716804,1.2811654
SRR9161503_vRhyme_unbinned_138,0,0,0,0,0,0,0,0,193.88365,0,0,0,0,6.9232836,7.9672093,0,0,0,0,18.475657
SRR9161510_vRhyme_unbinned_36,0,0,0,4.3298874,9.557403,1.0738225,0,0,0,0,2.161092,0.08230286,1.3208325,0,0,2.7077506,0.71518344,0.078822896,0.09574971,0
SRR9161506_vRhyme_unbinned_460,0,0,0,0,0,0,2.517946,0,0,0,0.25976473,0,26.079927,0,0,0,0,0,0,0
SRR9162900_vRhyme_unbinned_2,4.356367,0.8077471,4.817008,0,0,8.684684,2.3829029,14.806412,4.383348,1.120659,4.654675,1.5897596,56.91398,0,0,15.778628,5.2545857,0.45253783,0.21273375,0.27203918
SRR9161502_vRhyme_unbinned_46,0,0,0,0,0,0,0,0,0,0,42.363308,0,0,0,0,0,0,2.8203998,0,0
SRR9162901_vRhyme_bin_1,0,0,0,0,0,0,0,0,0,0,137.76057,0,0,0,0,0,0,6.4825997,0,0
SRR9161500_vRhyme_unbinned_9,0.15376508,0.52705234,1.9485888,0,0,0,0,77.96364,0,0,0.09638131,0,0,0,0,0,0,0,0.35162196,0
SRR9161502_vRhyme_unbinned_192,0.22673568,0,0,0,0,5.08417,0,0.7930259,5.68188,0,34.421112,0,0.5585529,0,0,0,0.22365119,3.2355187,0,0.13278963
SRR9162908_vRhyme_unbinned_2,0,0.7695817,0,7.6296296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19369055
SRR9161509_vRhyme_bin_30,0.07324052,0,0,0,32.21867,73.26076,0,13.795289,0,5.9083343,0,0,0,0,0,0,0.3644764,0,0,0
SRR9161503_vRhyme_unbinned_128,0,0,3.992568,0,0,1.2423341,0,0,19.848995,0,0,0,0,0,0,0,0,0,0,0.21095513
SRR9161506_vRhyme_unbinned_415,0,0,0,0,0,2.943402,0.09917526,0,1.4894845,0,0,0,27.579279,0,0,0,0,0,0,0
SRR9161501_vRhyme_unbinned_12,0,0,0,0.5890762,0.9131232,0.87811583,0,0,0,0,3.705523,1.2054008,1.5045822,0,0.17069893,18.47544,2.4848485,0,0.3536168,0
SRR9161505_vRhyme_unbinned_137,0.19645868,0,0.15067454,0.37310287,0,1.362226,0,1.2830523,1.8027824,0.114418216,2.8471332,0,3.0806913,4.937184,42.620827,0,1.7752107,0.13423271,0,0.103457
SRR9161506_vRhyme_unbinned_78,0,0,0,0,0,1.123852,0.8221132,0,0,0,1.8235399,0,12.527062,0,0,0,0,0,0,0
SRR9161510_vRhyme_unbinned_74,0,0,0,0,35.7917,0,0,0,0,0,0,0,0.1406932,0,0,0,0,0,0,0
SRR9161509_vRhyme_unbinned_334,0,0,0,0,0,27.71579,0,0,0,0,0.13138124,0,0.2793296,0,0,0,0,0,0,0
SRR9161502_vRhyme_unbinned_244,0,0,0,0,0,0.3446397,0,0,0.9253781,0,12.852425,0,0.5032251,0.5612767,7.852424,0,0,0.1227758,0,0
SRR9161504_vRhyme_unbinned_43,3.557841,0,0.6070318,0,0,0.6169178,2.0463207,20.264132,1.8235669,0.33030376,19.289246,12.492546,37.22395,0,0,39.309654,22.514072,5.22969,0.73084587,0.08666188
SRR9161502_vRhyme_unbinned_163,0,0,0,0,0,0,2.7146144,0,0,0,25.70967,0,86.45387,0,0,0,0,0.85039264,0,0
SRR9161503_vRhyme_unbinned_92,7.7544475,0.8106738,3.1369712,0,0,28.112545,5.804406,33.166374,9.215596,4.240944,16.435616,0,116.69785,0,0.29219282,0.151166,0,1.3020555,0,0.6439303
SRR9161509_vRhyme_unbinned_328,10.624566,0,0,2.367047,1.2137799,35.8098,0.41339666,50.509346,0,4.9419312,1.1389652,0.42089477,11.592991,0,0,8.373906,11.168875,0.501458,0.7890805,0
SRR9161503_vRhyme_unbinned_139,0,0,3.9498498,0,0,8.824099,0,0,20.823816,0,0.27432382,0,0.39688206,0,0,0,0,0,0,0.16265966
SRR9162900_vRhyme_unbinned_43,0,0,0,0,0,0,0,0.21359427,0,0,5.947075,23.14857,0,0,0,74.561134,1.0055766,1.3856272,0,0
SRR9161510_vRhyme_unbinned_9,0,0,0.38927025,0.21032032,154.85712,2.9893425,0.3936657,9.083213,0.07972062,0.42328998,1.5452192,0,2.8435693,0,0,0,0,0,0,0
SRR9162906_vRhyme_unbinned_33,0.58828074,15.795299,2.4227006,1.3490047,0,9.999657,0.119080305,0,2.2689602,6.721002,6.9419184,2.782601,9.10115,2.0883665,6.304993,14.084678,20.895676,0.7228037,27.686943,1.9984558
SRR9161510_vRhyme_unbinned_13,0,0,0,7.0244846,2324.8184,0,0,0,0,0,0,0,0,0,0,0,0.1667947,0,0,0
SRR9162901_vRhyme_unbinned_31,0.098697595,0.8069801,6.610297,0.20095645,0,15.011702,0.088319086,0.94525844,4.7108264,1.0679691,77.00702,0.27492878,3.7115386,0,0.69993895,1.0480261,0.24094424,9.296093,0,1.2044159
SRR9161502_vRhyme_unbinned_6,0,0,0,0,0,0,0,0,0,0,220.39449,0,0,0,0,0,0,11.470445,0,0
SRR9161501_vRhyme_unbinned_6,0.18308696,0.626311,1.152779,13.229251,0,0.16590965,0,0,0.51341975,0.14146502,17.22347,2.1648362,0,0.81674784,2.4472706,32.06557,2.6757784,1.1445206,3.2394087,0.19101495
SRR9161506_vRhyme_unbinned_53,6.086327,1.080101,5.982078,5.6696677,0.7310055,8.828439,1.6109382,13.730669,1.9683635,0.95574254,5.461927,0,51.305008,0,4.324779,1.3555743,1.3792175,0.1315103,0.28119478,0
SRR9162901_vRhyme_unbinned_34,0,0,0,0,0,0,0,0,0,0,460.66757,0,0,0,0,0,0,18.487223,0,0
SRR9161504_vRhyme_unbinned_69,0,0.21502732,0.8715847,0,0,0,0,0,0,0,0,0,0,0,0,0,22.850273,0,1.4691256,0
SRR9161505_vRhyme_unbinned_1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1726477,36.198505,0,0,0,0,0
SRR9161510_vRhyme_unbinned_55,0,0,0,3.7851748,566.41144,0,0,0.91613215,0,0,1.1923358,0,0,0,0.7462856,0,0.18121296,0,0,0
SRR9162903_vRhyme_unbinned_69,23.742767,0.13936669,0,0.9724394,0.34509382,51.11767,5.282936,108.711784,0.27443317,6.7360244,16.737198,0.7370993,118.93813,0,0,8.761533,138.02199,6.116497,10.292123,0
SRR9161502_vRhyme_unbinned_26,0,0,0,0,0,3.7269855,0,0,0,0,35.042133,0,0,0,0,0,0.3801559,3.0586896,0,0
SRR9161507_vRhyme_unbinned_85,0,0.9607907,34.057064,0,0,337.36285,0,0,0.44411498,5.4738846,0,0,0,0.36520675,3.097189,0,0,0,0,0
SRR9161506_vRhyme_unbinned_181,0,0,0,0,0,0,4.02994,0,0,0,0,0,76.5326,0,0,0,0,0,0,0
SRR9162906_vRhyme_unbinned_19,16.0384,14.780004,24.347795,30.65929,5.637421,10.580038,5.830913,2.3205912,2.779741,2.473408,33.486443,0.28813857,82.86826,0.23775367,1.6256998,3.0599196,4.237666,3.3974807,2.471746,1.3734255
SRR9162903_vRhyme_unbinned_25,0.090985894,2.768246,6.1442127,2.6805096,0,14.079223,0.11711185,0.683889,2.8617015,0.6608826,15.247222,0,7.224605,0.92493665,10.107103,0.47358158,30.836746,1.7179437,7.975434,0.29401442
