,SRR9161502,SRR9161504,SRR9161503,SRR9162903,SRR9161510,SRR9161505,SRR9162901,SRR9162902,SRR9162906,SRR9161500,SRR9162899,SRR9161509,SRR9161501,SRR9161507,SRR9162900,SRR9162905,SRR9162908,SRR9161506,SRR9162904,SRR9162907
SRR9161506_vRhyme_unbinned_313,0.51998615,0.07326801,0,0,0.01855545,0.07569583,0.090262726,0,0,0.09537848,0.13231596,0.25153905,0,0.024711696,0,0.23454435,0.057487212,0.98621345,0,0.016301049
SRR9161509_vRhyme_unbinned_184,0.53501666,0,0.11148166,0,0,0.022201048,0.22686994,0.037255835,0,0,0,0.99904716,0,0,0,0.01591234,0.057551216,0.21000476,0.021057647,0.46383992
SRR9161500_vRhyme_unbinned_151,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SRR9161502_vRhyme_bin_25,0.99737734,0,0,0,0,0,0.46318477,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR9161502_vRhyme_unbinned_277,0.9969138,0.022581859,0.035302974,0.02152804,0,0,0.35686865,0,0.08844562,0.04365826,0.096273996,0.15491155,0.18517125,0.17177267,0.021452766,0.028001506,0,0.25517502,0,0
SRR9161506_vRhyme_unbinned_162,0.04191874,0.037125193,0.02221561,0.025620682,0.0720685,0.014612054,0.043075804,0.010380508,0.1428477,0.07477933,0.03699296,0.040794738,0.042414624,0.10982181,0.050282653,0.67469996,0.13666567,0.9999669,0.004958842,0.028397633
SRR9161506_vRhyme_unbinned_387,0,0,0.34164634,0,0,0,0,0.014063379,0,0.2867054,0.2759235,0.0367523,0,0,0,0.47984248,0,0.9978436,0,0
SRR9161504_vRhyme_unbinned_86,0.74765825,1,0.88707757,0.33307457,0.12772344,0.9606686,0.09403302,0.22775966,0.026134659,0.9078818,0.71091443,0.95005953,0,0.45707187,0,0.02706619,0.6846763,0.8217668,0.482275,0.44247788
SRR9161502_vRhyme_unbinned_156,0.9999101,0,0,0,0,0,0.44949678,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR9161503_vRhyme_unbinned_61,0,0,1,0,0,0,0,0.633034,0,0,0,0,0,0.23410812,0,0,0,0,0,0
SRR9161504_vRhyme_bin_21,0.1371963,0.9885027,0.07202083,0.89922386,0.005953529,0.12384304,0.088676244,0.03622734,0.08730235,0.051749904,0.12548207,0.13370131,0.13297822,0.15406865,0.06891149,0.090291165,0.1322069,0.2765137,0.12610875,0.085856155
SRR9162907_vRhyme_unbinned_45,0.19809283,0.06243253,0,0,0.022759985,0,0.0345448,0,0,0.04462037,0.11442965,0.9982008,0,0,0,0,0.013494062,0,0,1
SRR9161505_vRhyme_unbinned_18,0.8705962,0.042825196,0,0,0,0.99869204,0.13434032,0,0,0.01240454,0,0.66436017,0,0,0,0,0,0,0.24619214,0.100291125
SRR9161507_vRhyme_unbinned_70,0.6753142,0.91169834,0.6267322,0.5365775,0.48227522,0.091121495,0.08072833,0.24822752,1,0.91242343,0.6507412,0.9251531,0.9894457,1,0.823155,0.75128907,0.67869806,0.9731711,0,0.5150661
SRR9161506_vRhyme_unbinned_175,0,0,0,0,0,0,0,0,0,0.076008126,0,0.38194704,0,0,0,0.7346347,0,0.99983424,0,0.16938125
SRR9162903_vRhyme_unbinned_65,0.9931203,0.99656016,0.7323255,0.99773693,0.10410066,0.9502127,0.96732146,0.19579977,0.8934552,0.772789,0.74020094,0.9840681,0.46718568,0.9837965,0.06055943,0.69801754,0.98569745,0.98361546,0.93310404,0.97347695
SRR9162907_vRhyme_unbinned_42,0.18977013,0.2421784,0.26838252,0.19704388,0.045087893,0.19405977,0.14025271,0.0767007,0.16860166,0.070825756,0.13493729,1,0.20818762,0.16132793,0.09917471,0.13526367,0.18604,0.2641395,0.09763604,1
SRR9161509_vRhyme_unbinned_165,0,0,0,0,0,0,0,0,0,0,0,0.9988906,0,0,0,0,0,0,0,0.9876117
SRR9161500_vRhyme_unbinned_139,0.038416408,0.49232182,0.01601959,0.31156573,0.4991582,0,0,0,0,0.9997449,0.9951533,0.9307178,0.015101271,0,0,0,0.6234886,0.053364623,0,0.7632264
SRR9161509_vRhyme_unbinned_133,0,0,0,0,0,0,0,0,0,0,0,0.99994856,0,0,0,0,0,0,0,0.08649789
SRR9161502_vRhyme_unbinned_115,0.9999504,0,0.17035201,0,0.014873575,0.23574616,0.76767474,0,0.7074368,0.8841348,0.6117997,0.92052555,0.011898859,0.7489341,0,0.8529499,0,0.90193355,0.008626673,0.8506693
SRR9161504_vRhyme_unbinned_1,0.57037646,1,0.4987725,0.98412436,0.026513912,0.38428804,0.17733224,0.24721767,0.46873978,0.3250409,0.25589198,0.7232406,0.1913257,0.40654665,0.14689034,0.1321604,0.50310963,0.3968085,0.16955811,0.33346972
SRR9161501_vRhyme_unbinned_63,0.3507086,0.14331144,0.71648806,0.15333563,0.028759073,0.36591774,0.26560664,0.438645,0.10238507,0.1560318,0.72492224,0.18458347,1,0.10957484,0.783823,0.09187695,0.35077775,0.2651227,0.18880056,0.13826478
SRR9161509_vRhyme_unbinned_329,0.018202709,0.01366715,0.018444605,0.019593613,0,0,0.016630381,0.018142235,0.013425254,0.014150944,0.013969521,0.99824625,0.017718917,0,0,0.010703919,0.014332366,0.021952104,0.022980165,0.8941703
SRR9162905_vRhyme_unbinned_7,0.36542365,0.32914764,0.23065703,0.0488965,0.13743024,0.016171994,0.31538558,0.10115424,0.41279808,0.36256975,0.36897513,0.27885592,0.44983512,0.5608828,0.47114408,0.9984145,0.13977677,1,0.08631405,0.18835616
SRR9161502_vRhyme_bin_31,0.9995055,0.009642214,0,0,0,0,0.18005863,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR9161505_vRhyme_unbinned_13,0.0690262,0.03602855,0.20624755,0,0.23396559,1,0,0.014665624,0.4108819,0.4370356,0.124755576,0.38888347,0,0.51329684,0.01417677,0.09503324,0.9346891,0.8506062,0.58398515,0.06115565
SRR9161506_vRhyme_bin_62,0,0,0,0,0.7101236,0,0,0,0,0.03450552,0,0,0,0,0,0.35149124,0.002895463,0.9991749,0,0
SRR9161509_vRhyme_unbinned_161,0.8604548,0.21891099,0.085006215,0,0.10938888,0.802496,0.54365784,0.006661929,0,0.044901405,0.033576123,0.9982235,0,0,0,0,0.059690885,0,0.3304761,0.33505064
SRR9161506_vRhyme_bin_67,0,0,0.006585395,0,0,0,0,0,0,0.037002012,0,0,0,0,0,0.58769923,0,0.9997421,0,0
SRR9161506_vRhyme_unbinned_64,0,0,0,0,0,0,0,0,0,0.07755021,0.018492742,0,0,0,0,0.63014513,0,0.99711674,0,0
SRR9162907_vRhyme_unbinned_19,0.032467533,0.022777222,0,0,0.085214786,0,0.014985015,0,0,0,0,0.9971029,0,0,0,0.02997003,0.095404595,0,0,0.96963036
SRR9161509_vRhyme_unbinned_342,0,0,0,0,0,0,0,0,0,0,0,0.99825156,0,0,0,0,0,0,0,0.1325174
SRR9162904_vRhyme_unbinned_50,0.052115727,0,0.16237867,0,0,0.99990577,0,0.12383376,0,0.08010555,0.027895581,0.99990577,0,0,0,0.8584488,0,0.9948167,1,0.5443408
SRR9161509_vRhyme_unbinned_16,0,0,0.033345047,0,0,0.047842897,0,0.019769792,0,0.037562605,0.009225903,1,0,0,0,0,0.035102364,0.077102184,0.007951849,0.6115895
SRR9161500_vRhyme_unbinned_29,0.6524294,0.73247814,0.46079978,0.062419377,0.023147484,0.9433854,0.054751325,0.011824567,0.34362906,0.99691844,0.9243228,0.9404472,0.1028379,0.87050307,0,0.27318332,0.27769816,0.78694284,0.8716497,0.38626918
SRR9161503_vRhyme_unbinned_121,0.01895368,0,1,0,0,0.98994297,0.019630596,0.99883956,0.025432743,0.028237114,0.027076686,0,0,0,0,0,0,0,1,0.048447926
SRR9162900_vRhyme_unbinned_44,0.8829383,0.8707267,0.88362896,0.23719981,0,0.09631141,0.41287082,0.4174541,0.6488463,0.9056035,0.86940825,0.941014,0.99946636,0.8808664,0.81638676,0.9051954,0,0.9914299,0.06582954,0.55206406
SRR9161502_vRhyme_unbinned_69,1,0,0,0,0,0.005506132,0.55413985,0,0,0.01167209,0,0.027576165,0,0,0,0,0,0,0,0
SRR9161502_vRhyme_unbinned_205,1,0.34705743,0.47066823,0.26715124,0.045767877,0.28525206,0.9148417,0.23695193,0.31099647,0.024056273,0.15202814,0.4434232,0.32431418,0.24815944,0.04876905,0.3374443,0.23441969,0.563095,0.22668229,0.2273857
SRR9161510_vRhyme_unbinned_80,0.055965822,0,0.05494863,0,1,0.051001932,0,0,0.2062659,0.34360695,0,0.016905706,0.011514597,0.77688944,0,0.07144746,1,0.45677957,0,0
SRR9161509_vRhyme_unbinned_225,0,0,0.00368595,0,0,0,0,0,0,0,0,0.99968594,0,0,0,0.007438017,0,0.011752066,0,0.97431403
SRR9161507_vRhyme_unbinned_11,0.17390965,0,0,0,0,0,0.116773486,0,0.53314054,0.16468658,0.030170392,0.8510239,0.9891355,0.9506018,0.9822573,0,0,0,0,0.15616696
SRR9162904_vRhyme_unbinned_14,0.9190516,0.8067192,0.9995161,0.33236554,0.059034977,1,0.1284391,0.8913314,0.62055856,0.24077146,0.7546661,1,0.2917185,0.9224388,0.03269736,0.9158717,0.6414351,1,1,0.6147518
SRR9161509_vRhyme_unbinned_202,0.32893348,0,0,0,0,0,0.013199578,0,0,0,0,0.999912,0,0,0,0,0,0,0,0.1092925
SRR9161500_vRhyme_unbinned_42,0,0,0,0,0.08051222,0,0,0,0,0.9972034,0.3047542,0,0,0,0,0,0,0,0,0
SRR9162901_vRhyme_unbinned_13,0.99957645,0,0,0,0,0,0.99673635,0,0,0.00625327,0,0,0.014424874,0,0,0,0,0,0,0
SRR9161506_vRhyme_unbinned_263,0.82190984,0.92718446,0.05702072,0.47753948,0.20569482,0.63918275,0.09802927,0,0.02195334,0.27887264,0,0.18490075,0.045862917,0.09773946,0,0.36415014,0.9980438,1,0.035791915,0.046515
SRR9161507_vRhyme_unbinned_133,0,0,0,0,0.004393165,0.005433652,0,0,0.46627668,0.57469535,0,0.13040765,0.006936577,1,0,0.8102153,0,0.82499015,0,0
SRR9161500_vRhyme_unbinned_133,0.016851211,0.017120399,0.015774455,0.003660966,0.012741596,0.011395654,0.011180302,0.018538127,0.055076,0.99992824,0.77745277,0.07354234,0.004665937,0.25154784,0.005563233,0,0.016061591,0.017407533,0.011951976,0.03840425
SRR9161510_vRhyme_unbinned_33,0.005197847,0,0.006327814,0,1,0,0,0,0,0.004992398,0,0,0,0,0,0.003081727,0.7891893,0.029769488,0,0
SRR9161500_vRhyme_unbinned_119,0,0,0,0,0.010949574,0.5090431,0,0,0.04920172,0.9999796,0.035948046,0.017250169,0.029729012,0.17009564,0.031462185,0,0.013477968,0,0.34416735,0.037538487
SRR9161506_vRhyme_unbinned_3,0,0,0,0,0,0,0,0,0,0.025804233,0,0.6789954,0,0,0,0.7531395,0,1,0,0.25640807
SRR9161505_vRhyme_unbinned_120,0.90577775,0.9008254,0.8200635,0.8433016,0.5406984,0.9999365,0.72698414,0.7055238,0.7664127,0.812127,0.7623492,0.88730156,0.8976508,0.8247619,0.6715556,0.83803177,0.8453968,0.9735238,1,0.7737778
SRR9161509_vRhyme_unbinned_340,0.4893308,0,0,0,0.061947294,0.15205245,0.0434247,0,0.14576092,0.8343526,0.67948437,1,0.012847024,0.82718116,0,0.093228914,0.53609926,0.855207,0.013198997,0.98323727
SRR9161506_vRhyme_unbinned_261,0.3812226,0.3427917,0,0.111708485,0.05316607,0,0.30904022,0.017921148,0.21644764,0.085025884,0.17015134,0,0.51871765,0.34368777,0.4152728,0.95669055,0.18229789,1,0,0.029271206
SRR9161506_vRhyme_unbinned_165,0.4986577,0,0,0,0.012528189,0,0.048716754,0.006120915,0,0.04023338,0,0.72362816,0,0.010917421,0,0.28861368,0,1,0,0.038622614
SRR9161503_vRhyme_unbinned_142,0.8488782,0.62126833,0.99814576,0.6081958,0.17300203,0.24031152,0.4216577,0.96745783,0.06619692,0.58251435,0.50176156,0.9961988,0.9810866,0.32542184,0.9894307,0.98961616,0.4781198,0.99981457,0.16595587,0.9658817
SRR9161509_vRhyme_unbinned_324,0,0,0,0.0200847,0.13069731,0,0,0.009140844,0,0.021510337,0.013920919,0.9997484,0.020755587,0,0,0.006289572,0.20357248,0.012663005,0,0.99987423
SRR9161506_vRhyme_unbinned_447,0.023134297,0,0,0.009565547,0,0,0,0,0,0,0,0.025156967,0,0,0,0.31090134,0,0.9999157,0,0.01972104
SRR9161504_vRhyme_unbinned_22,0.37917352,0.9936127,0.11545534,0.29565468,0.17487662,0,0.03309784,0,0.38623828,0.51679087,0.7602826,0.7534114,0.7336688,0.5179522,0.4120778,0.8502855,0.12222975,0.9334172,0,0.12890738
SRR9161505_vRhyme_unbinned_149,0.97475016,0.96513844,0.9501106,0.941872,0.58135635,1,0.7069189,0.7613853,0.7638264,0.91395223,0.6196506,0.9861164,0.92455566,0.9639179,0.39148676,0.79029673,0.97993743,1,0.9987032,0.743535
SRR9161506_vRhyme_unbinned_327,0,0.049795117,0,0,0.02984144,0,0,0,0,0.023694994,0,0,0,0,0,0.26590058,0.23142704,1,0,0
SRR9161501_vRhyme_unbinned_30,0.007270707,0.010024397,0.028962051,0,0,0.004275465,0,0,0.027633518,0.45822364,0,0.026981328,1,0.48525327,0.99987924,0.007246552,0.011642793,0.11505109,0.010869828,0
SRR9161506_vRhyme_unbinned_393,0,0,0,0,0,0,0,0,0,0,0,0.2962127,0,0,0,0.04901615,0,1,0,0
SRR9161500_vRhyme_unbinned_16,0.98193014,0.37113708,0.9814689,0.118322164,0.014624088,0.17320998,0.5256803,0.4087419,0.55644786,1,0.9949806,0.9908565,0.6435141,0.8459723,0.54882383,0.9530076,0,0.9968256,0.085329786,0.8618173
SRR9161503_vRhyme_unbinned_48,0.32566386,0,0.9947236,0,0,0,0.03736701,0.25482225,0,0.15336044,0.28855637,0.8194793,0,0,0,0.08571923,0.056050513,0.17386039,0,0.26321253
SRR9161509_vRhyme_unbinned_66,0.13884726,0.04282421,0.15815562,0.008645534,0.034582134,0.9848415,0.017291067,0,0,0.111527376,0.052103747,0.99769455,0,0.017291067,0,0.84167147,0.017060518,0.98651296,0.95665705,0.35112393
SRR9161510_vRhyme_unbinned_22,0.4518509,0.2945667,0.029256226,0.06589048,1,0.62175876,0.06486694,0,0,0.26654726,0,0.011600137,0,0,0,0,0.9155578,0,0.07322586,0
SRR9161509_vRhyme_unbinned_206,0.918309,0,0,0,0,0,0.28798473,0,0.26438335,0.26335028,0.10847107,1,0,0.8317705,0,0.18134138,0,0.38970122,0,0.6694215
SRR9161504_vRhyme_unbinned_84,0.9652147,0.99990517,0.083347164,0.703009,0,0.025988191,0.26443458,0.009295046,0.118156165,0.9867925,0.8152135,0.07492946,0.059445616,0.23211533,0.003912456,0.005311455,0,0.019088043,0,0.037251323
SRR9161500_vRhyme_unbinned_116,0.002962939,0,0,0,0.003715686,0,0,0,0,1,0.2589609,0,0,0,0,0,0,0,0,0
SRR9161506_vRhyme_unbinned_101,0.057463575,0.08110318,0,0.26271185,0,0,0.047056198,0,0.03642581,0,0,0.9327981,0,0.02356527,0,0.26925364,0,0.9973238,0,0.83586085
SRR9161502_vRhyme_unbinned_84,1,0,0,0,0.017961519,0,0.74433756,0,0,0.021858256,0,0,0,0,0,0,0,0,0,0
SRR9161500_vRhyme_unbinned_145,0.028090023,0,0.061645307,0,0.20682085,0.005847116,0,0.014963843,0,1,0.39440587,0.25996992,0.012648863,0,0,0,0.023173671,0,0.007159734,0.012028352
SRR9161509_vRhyme_unbinned_300,0.4437248,0,0,0,0,0,0.07203223,0,0,0.22273122,0,1,0,0,0,0,0,0.124397755,0,0.07914067
SRR9161503_vRhyme_unbinned_91,0,0,0.9977856,0,0,0.5872001,0,0.8002684,0,0,0,0,0,0,0,0,0,0,0.46352962,0
SRR9161506_vRhyme_unbinned_272,0.58790684,0.050218895,0.060846392,0.020017765,0.042700335,0.047014784,0.04739547,0.044730663,0.005773746,0.05272508,0.006535118,0.048061673,0.00958061,0.050472684,0,0.7321553,0,1,0.00875579,0.006154432
SRR9161505_vRhyme_unbinned_97,0,0.028116213,0.7344892,0,0,0.9999063,0,0.1846298,0,0,0,0,0.020805998,0,0,0,0,0,0.86607313,0
SRR9161503_vRhyme_unbinned_19,0.043305784,0.05702479,1,0,0.016528925,0,0.026887052,0.75564736,0,0,0,0,0,0,0,0.040055096,0.009972452,0.08898072,0,0
SRR9161505_vRhyme_unbinned_49,0,0,0.150593,0,0,0.9997242,0,0.06628666,0,0,0,0.67297965,0,0,0,0,0.013790567,0,0.19104533,0.28004044
SRR9161503_vRhyme_bin_13,0.006238092,0,0.9997129,0,0,0,0,0.52606165,0.00391512,0.19173649,0.004985253,0.11920236,0,0,0,0,0,0,0,0.007830241
SRR9161500_vRhyme_unbinned_134,0.012560386,0.03735178,0.00599473,0,0.030720245,0.032564778,0,0,0,1,1,0.76550287,0.91176987,0,0.022310058,0,0,0,0,0.03276241
SRR9161509_vRhyme_unbinned_282,0.38369873,0.31001547,0,0.21450013,0.27981442,0.10543073,0.09815337,0,0,0.0190121,0,0.99299556,0.5941963,0,0.21741109,0.013645046,0.22023106,0.51096153,0,0.3870645
SRR9161502_vRhyme_unbinned_121,1,0,0.23371828,0,0,0,0.8013984,0.027967634,0,0,0,0,0,0,0,0,0,0,0,0
SRR9161506_vRhyme_unbinned_172,0.4906655,0.46794468,0,0.14856769,0,0.24565952,0.026184512,0,0.108005665,0.13917874,0,0.40792942,0.012220891,0.39967322,0,0.2600806,0.007450169,1,0.006535236,0.15584359
SRR9161501_vRhyme_unbinned_47,0,0,0.052982364,0,0,0,0,0,0,0,0,0,0.99673235,0.006872407,0.8439834,0,0,0,0,0
SRR9161501_vRhyme_unbinned_44,0.16494605,0.87169826,0.033528645,0.091610864,0.5375279,0,0.051199775,0.02734375,0.08496094,0.19889323,0.15080915,0.24116443,1,0.08375186,0.9996745,0.015904019,0.937593,0.20089285,0.006975446,0.09663318
SRR9161506_vRhyme_unbinned_155,0.9929532,0.98692626,0.35122856,0.6482151,0.061845154,0.61631894,0.32878998,0,0.37366712,0.2468243,0.22308762,0.96986556,0.8940195,0.10978211,0.24153918,0.16652758,0.67343533,0.99981457,0.22484933,0.78321743
SRR9161503_vRhyme_bin_21,0,0,1,0,0,0,0,0.7164248,0,0,0,0,0.9278541,0,0.5728779,0,0,0,0,0
SRR9161506_vRhyme_unbinned_123,0.6852194,0.8197918,0,0.33287925,0.313321,0,0.059647758,0,0,0.63345337,0.50218934,0,0,0,0,0.96759754,0.10187798,1,0,0
SRR9161505_vRhyme_unbinned_127,0,0,0.022376107,0,0,0.99849254,0,0,0,0.012247974,0,0,0,0,0,0,0,0,0.9350857,0
SRR9161509_vRhyme_unbinned_32,0.6227677,0,0,0,0.43032476,0.037164725,0.15824312,0,0,0.38998827,0.05019651,1,0,0,0,0.29345652,0.29269806,0.8561677,0,0.6034613
SRR9161509_vRhyme_unbinned_205,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.9707029
SRR9161509_vRhyme_unbinned_303,0.18424873,0.048753932,0.19846359,0,0,0,0.0344181,0.04403581,0.16997339,0,0,1,0,0.34285024,0,0.009073312,0,0.019537866,0,0.9589886
SRR9161503_vRhyme_unbinned_21,0,0,1,0,0,0.01899956,0,0.99976295,0,0,0,0,0.004013276,0,0,0,0,0.005198632,0.019846242,0
SRR9161509_vRhyme_unbinned_51,0.78066975,0.5930572,0.7933962,0.17129973,0,0.07581375,0.2925412,0.28654873,0.45765173,0.772589,0.6598066,0.99900126,0.735923,0.7102583,0.4630389,0.8894572,0,0.9536643,0.014300198,0.8620977
SRR9162908_vRhyme_unbinned_36,0.6895634,0.48120078,0.8500499,0.45321453,0.4127694,0.09586307,0.1308736,0.82383823,0,0,0,0.47853896,0,0,0,0.31213725,0.9943806,0.8099745,0.009760065,0.08650967
SRR9161504_vRhyme_unbinned_50,0.027919544,1,0.032422695,0.95286703,0,0,0.02544281,0.029270489,0.029645752,0.5661963,0.35417292,0,0.02784449,0.018537976,0.0355749,0.060492344,0.033473432,0.25082558,0,0.023191234
SRR9161506_vRhyme_unbinned_144,0,0,0,0,0,0,0,0,0,0.009451371,0,0.3420496,0,0.011521671,0,0.35681173,0,0.999955,0,0.24983123
SRR9161503_vRhyme_unbinned_22,0,0,1,0,0,0,0,0.39530578,0.013421488,0,0,0,0,0,0,0,0,0,0,0
SRR9161506_vRhyme_unbinned_174,0,0,0,0,0,0,0,0,0,0.08009301,0,0,0.009785557,0,0,0.9656698,0,1,0,0
SRR9161505_vRhyme_unbinned_96,0,0,0,0,0,0.9956163,0,0,0,0.9646725,0.3656524,0.38009283,0.025786487,0,0,0,0,0,0.77187556,0.13133918
SRR9162905_vRhyme_unbinned_25,0,0.16627398,0,0.04451363,0.020952541,0.7686806,0,0,0,0.9607876,0.6291653,0.023140356,0.022130596,0.024402559,0,0.9055032,0.04762706,0.9928475,0.46423763,0.012622013
SRR9161509_vRhyme_unbinned_198,0.5842191,0.106067315,0.12651314,0.00996457,0,0,0.012547977,0,0,0.11366992,0,0.9978595,0,0.025686448,0,0.022291113,0,0.33134043,0,0.026572188
SRR9161506_vRhyme_unbinned_220,0.11073427,0.12362218,0.41029337,0.014668476,0.13676445,0.45150077,0,0,0.9275055,0.97659826,0.5167034,0.66949296,0.02789554,0.9999152,0,0.15558758,0.13735798,0.998813,0.012718331,0.149398
SRR9161506_vRhyme_unbinned_236,0.13904467,0.0490234,0,0,0.03239219,0,0.014117193,0,0,0.26116806,0,0.8328176,0,0.19212918,0,0.7308064,0,1,0,0.02214272
SRR9162904_vRhyme_unbinned_62,0,0,0.6676934,0,0,0.99650925,0,0.5263518,0,0.024093088,0,0,0.022655716,0,0,0,0,0,0.99698836,0
SRR9161505_vRhyme_unbinned_85,0,0,0.7336174,0,0,0.998546,0,0.22541991,0,0,0,0,0,0,0,0,0,0,0.7687641,0
SRR9161502_vRhyme_unbinned_279,1,0.8227983,0.91067094,0.7620157,0,0.58141565,0.98601806,0.93436253,0.92892516,0.061268084,0.4071269,0.9297019,0.71589476,0.837557,0.26818138,0.5313137,0.7413341,0.86464703,0.264783,0.81289446
SRR9161501_vRhyme_unbinned_34,0,0.015998652,0.98411363,0,0.02756259,0.96396095,0,0.97153926,0.9699674,0.23913775,0.009093971,0.41085663,0.99994385,0.9851802,0.9998316,0.9185472,0,0.97013587,0.8880094,0.01678455
SRR9161503_vRhyme_unbinned_126,0.11472603,0,0.99700344,0,0,0,0.015250428,0.3284996,0,0.061215755,0,0.012842466,0,0,0,0,0,0.012681935,0,0.008026541
SRR9161509_vRhyme_unbinned_301,0.803847,0,0,0,0,0,0.6303298,0,0,0,0,0.9998256,0.008771777,0,0,0,0,0,0,0.7062937
SRR9161510_vRhyme_unbinned_95,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.091362,0,0,0
SRR9161510_vRhyme_unbinned_70,0.12020462,0,0.1676081,0,0.99973696,0.00975343,0.008687406,0.022656478,0.005987734,0.003952596,0.011200178,0.06558126,0.018690037,0.020517506,0.002076671,0.002741205,0.97130734,0.033399787,0.009448851,0.01021722
SRR9161500_vRhyme_unbinned_129,0.008204695,0,0,0,0,0,0,0,0.005371114,1,0.92666525,0.016578557,0.012814549,0,0,0,0.019031508,0,0,0
SRR9161506_vRhyme_unbinned_145,0.64336157,0,0.7580332,0,0.030190678,0.92981994,0.074858755,0.10813913,0,0.31735522,0.44871116,0.9654838,0,0,0,0.17699505,0.060381357,1,0.26209393,0.02877825
SRR9161502_vRhyme_unbinned_196,0.99903065,0,0,0,0,0,0.5164785,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR9162905_vRhyme_unbinned_10,0.55883723,0.7760239,0.7818574,0.19262727,0.22767715,0,0.09510037,0.49949753,0,0.9649256,0.93575823,0.44770706,0.79516655,0,0.81041205,0.9973774,0.73317975,1,0,0.09105615
SRR9161507_vRhyme_unbinned_2,0,0.017114658,0,0,0,0,0,0,0.098750524,0,0,0,0,1,0,0,0,0,0,0
SRR9161507_vRhyme_unbinned_38,0.0913304,0.019017179,0.021494206,0,0,0.20711146,0.011985618,0,0.71785855,0.13072313,0.09252896,0.39896125,0.43795446,1,0.20503396,0.09668398,0,0.45177788,0.025968837,0.015101878
SRR9161502_vRhyme_unbinned_168,1,0,0,0,0,0.25427786,0.28025535,0,0,0,0,0,0,0,0,0,0.03103112,0,0.029701214,0
SRR9161507_vRhyme_unbinned_159,0.67563623,0.119857706,0,0,0,0,0.016966159,0,0.08337134,0.08045243,0.013682386,0.22512086,0,1,0,0.07990514,0.015780352,0.24281675,0,0
SRR9161506_vRhyme_unbinned_253,0.93773836,0.26767185,0.9359645,0.26323724,0.2313969,0.056230597,0.17232816,0.888337,0,0.07813747,0,0.23902439,0,0,0,0.4754767,0.59432375,0.9955654,0.01330377,0
SRR9161504_vRhyme_unbinned_29,0.645355,0.999583,0.52675474,0.20021684,0.31107247,0.42802846,0.18639565,0.17203827,0,0.7619059,0.14980519,0.31760177,0,0,0,0.0277139,0.11650323,0.49551407,0.038425338,0.039461926
SRR9161509_vRhyme_unbinned_104,0.39706263,0.6488121,0,0.4564147,0.63179266,0.15170626,0.12708424,0,0.025917927,0.07403888,0,0.99991363,0.6389633,0.049071275,0.21796976,0,0.59326136,0.33399567,0.01676026,0.39429805
SRR9161507_vRhyme_unbinned_52,0.9108862,0,0,0,0.5249842,0,0.24822545,0,0.56799495,0.42511773,0.07920444,0.12980533,0,1,0,0.07597161,0.21589711,0.8674538,0,0.054466233
SRR9161502_vRhyme_unbinned_161,1,0,0,0,0.004163701,0,0.99595016,0,0,0,0,0,0.004007117,0,0,0,0,0,0,0
SRR9161504_vRhyme_unbinned_91,0.6134328,0.9997388,0.8181343,0.9860821,0.1205597,0.008246269,0.06421642,0.7422015,0.01119403,0.018320896,0,0.08160448,0,0,0,0.14145522,0.34414178,0.74298507,0.021156717,0.026679104
SRR9162901_vRhyme_unbinned_2,0.9996702,0,0,0,0,0,0.99425757,0,0,0,0,0,0.00651845,0,0,0,0,0,0,0
SRR9161504_vRhyme_unbinned_11,0.80983543,1,0.53426284,0.9888083,0.049129795,0.44899702,0.24963248,0.11400389,0.7373263,0.11775027,0.06568028,0.6996254,0.02461232,0.7881633,0.012329872,0.014938113,0.44828567,0.42457438,0.2099872,0.21221606
SRR9162905_vRhyme_unbinned_27,0.3604599,0,0.0304614,0,0.11594744,0,0.041660447,0.010601762,0.011199044,0.5201583,0.05278483,0.79251903,0,0.13685232,0,0.9998507,0.011796326,1,0,0.51709723
SRR9161500_vRhyme_unbinned_80,0.17819831,0,0.24393849,0,0.80898875,0,0,0.059136607,0,0.9965504,0,0.3880347,0,0.12113148,0,0.25438598,0.044352453,0.4812734,0,0.17228465
SRR9161505_vRhyme_unbinned_151,0.92429423,0.73429716,0.8670509,0.46654293,0,1,0.43362314,0.82211584,0.59441245,0.32695127,0.49731368,1,0.37423074,0.5539709,0.2175442,0.6739279,0.6094559,0.99638563,0.9999023,0.7534434
SRR9161506_vRhyme_unbinned_11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08144135,0,1,0,0
SRR9161505_vRhyme_unbinned_7,0,0,0.053572107,0,0,0.99885935,0,0.051480934,0,0,0,0,0.006463633,0,0,0,0,0,0.9855519,0
SRR9162908_vRhyme_unbinned_7,0.9221337,0,0.20179296,0,0.36755514,0,0.7845023,0.10603146,0,0,0,0.41512674,0,0.16978087,0,0,0.9997939,0.32510132,0,0.04310641
SRR9161509_vRhyme_unbinned_181,0.41109022,0,0,0,0,0,0,0,0,0,0,0.9998747,0,0,0,0,0,0,0,0
